Date,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19,Top_20,Top_21,Top_22,Top_23,Top_24,Top_25,Top_26,Top_27,Top_28,Top_29,Top_30,Top_31,Top_32,Top_33,Top_34,Top_35,Top_36,Top_37,Top_38,Top_39,Top_40,Top_41,Top_42,Top_43,Top_44,Top_45,Top_46,Top_47,Top_48,Top_49,Top_50,Top_51,Top_52,Top_53,Top_54,Top_55,Top_56,Top_57,Top_58,Top_59,Top_60,Top_61,Top_62,Top_63,Top_64,Top_65,Top_66,Top_67,Top_68,Top_69,Top_70,Top_71,Top_72,Top_73,Top_74,Top_75,Top_76,Top_77,Top_78,Top_79,Top_80,Top_81,Top_82,Top_83,Top_84,Top_85,Top_86,Top_87,Top_88,Top_89,Top_90,Top_91,Top_92,Top_93,Top_94,Top_95,Top_96,Top_97,Top_98,Top_99,Top_100,Top_101,Top_102,Top_103,Top_104,Top_105,Top_106,Top_107,Top_108,Top_109,Top_110,Top_111,Top_112,Top_113,Top_114,Top_115,Top_116,Top_117,Top_118,Top_119,Top_120,Top_121,Top_122,Top_123,Top_124,Top_125,Top_126,Top_127,Top_128,Top_129,Top_130,Top_131,Top_132,Top_133,Top_134,Top_135,Top_136,Top_137,Top_138,Top_139,Top_140,Top_141,Top_142,Top_143,Top_144,Top_145,Top_146,Top_147,Top_148,Top_149,Top_150,Top_151,Top_152,Top_153,Top_154,Top_155,Top_156,Top_157,Top_158,Top_159,Top_160,Top_161,Top_162,Top_163,Top_164,Top_165,Top_166,Top_167,Top_168,Top_169,Top_170,Top_171,Top_172,Top_173,Top_174,Top_175,Top_176,Top_177,Top_178,Top_179,Top_180,Top_181,Top_182,Top_183,Top_184,Top_185,Top_186,Top_187,Top_188,Top_189,Top_190,Top_191,Top_192,Top_193,Top_194,Top_195,Top_196,Top_197,Top_198,Top_199,Top_200
14-11-2020,"('Jaap Reesema & Pommelien Thijs', 'Nu Wij Niet Meer Praten')","('Regi & Camille', 'Vergeet De Tijd')","('Dua Lipa & Angele', 'Fever')","('Ofenbach & Quarterhead Feat. Norma Jean Martine', 'Head Shoulders Knees & Toes')","('David Guetta & Sia', ""Let's Love"")","('Joel Corry Feat. MNEK', 'Head & Heart')","('Tate McRae', 'you broke me first')","('BANNERS', 'Someone To You')","('Zoe Wees', 'Control')","('Lucky Luke', 'Cooler Than Me')","('Balthazar', 'Fever')","('Master KG Feat. Nomcebo Zikode', 'Jerusalema')","('Internet Money, Gunna & Don Toliver Feat. NAV', 'Lemonade')","('Lost Frequencies & Mathieu Koss', ""Don't Leave Me Now"")","('24kGoldn Feat. iann dior', 'Mood')","('Johnny Cash', 'Hurt')","('Justin Bieber & benny blanco', 'Lonely')","('Rolf Sanchez', 'Más Más Más')","('Taylor Swift Feat. Bon Iver', 'exile')","('Tiësto', 'The Business')","('Jason Derulo', 'Take You Dancing')","('BTS', 'Dynamite')","('Bazart', 'Denk Maar Niet Aan Morgen')","('Miley Cyrus', 'Midnight Sky')","('Ava Max', ""Who's Laughing Now"")","('The Subs Feat. Ogenn', 'I Want to Dance Again')","('Damien Jurado', 'Anchors')","('5NAPBACK & Metejoor', 'Hoe Kon Ik Zo Dom Zijn')","('Netsky & Hybrid Minds', 'Let Me Hold You')","('Justin Bieber Feat. Chance The Rapper', 'Holy')","('Liefde Voor Muziek voor Rode Neuzen Dag', 'Porselein (Uit Liefde Voor Muziek)')","('Tom Walker & Zoe Wees', 'Wait for You')","('Maître Gims', ""JUSQU'ICI TOUT VA BIEN"")","('Regi & Camille', 'Vechter (Uit Liefde Voor Muziek)')","('Laura Tesoro & Loïc Nottet Feat. Alex Germys', 'Strangers')","('Black Eyed Peas, Nicky Jam & Tyga', 'VIDA LOCA')","('Shawn Mendes', 'Wonder')","('James Arthur', 'Train Wreck')","('Sam Smith', 'Diamonds')","('Shocking Blue', 'Venus')","('Peggy Lee', 'Fever')","('Keith Urban & P!nk', 'One Too Many')","('Pop Smoke', 'What You Know Bout Love')","('Miss Montreal', 'Door De Wind')","('Kygo & Tina Turner', ""What's Love Got to Do with It"")","('RY X', 'Yayaya')","('Purple Disco Machine & Sophie and the Giants', 'Hypnotized')","('Lucas & Steve Feat. Alida', 'Another Life')","('Ultra Nate', 'Free')","('Vianney', 'Beau-papa')","('Michael Kiwanuka', 'Hero')","('Disturbed', 'The Sound Of Silence')","('Gene Thomas', 'Het Zit In Iedereen (Uit Liefde Voor Muziek)')","('The Weeknd', 'Blinding Lights')","('The Weeknd', 'Save Your Tears')","('13 Organisé Feat. Sch, Kofs, Jul, Naps, Soso Maness, Elams, Solda & Houari', 'Bande organisée')","('Ariana Grande', 'positions')","('Sean Dhondt', 'See You Again (Uit Liefde Voor Muziek)')","('Fousheé', 'Deep End')","('James Bay', 'Chew On My Heart')","('Gracie Abrams', 'Stay')","('Billie Eilish', 'Therefore I Am')","('Naza Feat. Niska', 'Joli Bébé')","('Aya Nakamura', 'Jolie nana')","('Clean Bandit & Mabel Feat. 24kGoldn', 'Tick Tock')","('Dadju', 'Amour toxic')","('Cardi B Feat. Megan Thee Stallion', 'WAP')","('Topic & A7S', 'Breaking Me')","('Amel Bent & Imen Es', ""Jusqu'au Bout"")","('Lucenzo', 'No Me Ama')","('Frank Ocean', 'Godspeed')","('Robin Schulz & Wes', 'Alane')","('Bicep', 'Apricots')","('Suarez', 'Sarà perché ti amo')","('Echoes Of Nature & Edith Wiens & Gabriele Schreckenbach & Aldo Baldin & Gerhard Faulstich & RIAS.', 'Thunder And Rain & Requiem In D Minor, K. 626: VII. Lacrimosa')","('Amel Bent & HATIK', '1,2,3')","('Dua Lipa Feat. DaBaby', 'Levitating')","('CJ', 'Whoopty')","('Balthazar', 'Losers')","('Capone', 'Streets Favorite')","('Ray Dalton', 'In My Bones')","('Urge Overkill', ""Girl, You'll Be A Woman Soon"")","('Gabriel Rios', 'No soy de aquí, ni soy de allá')","('JC Stewart', 'I Need You To Hate Me')","('Goldband', 'Dit Is Voor Jou')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Celeste', 'Little Runaway')","('Dadju Feat. Tiakola', 'Dieu merci')","('Kaleo', 'Way Down We Go')","('Jeff Tweedy', 'How Hard It Is For A Desert To Die')","('Zwangere Guy Feat. Jan Paternoster', 'KENNY')","('Laura Pausini', 'Io sì (Seen) [From The Life Ahead (La vita davanti a sé)]')","('Tainy & J Balvin', 'Agua (Music From Sponge On The Run"" Movie)""')","('SAINt JHN', 'Roses (Imanbek Remix)')","('Kendji Girac & Maître Gims', 'Dernier métro')","('Vance Joy', ""I'm With You (Single Edit)"")","('Fleetwood Mac', 'Dreams')","('Lana Del Rey', 'Let Me Love You Like A Woman')","('Anna Loos', 'Here')","('twocolors', 'Lovefool')","('Michael Kiwanuka', 'Cold Little Heart')","('HVME', 'Goosebumps')","('Leon Bridges', 'River')","('Lous and The Yakuza', 'Amigo')","(""Herman's Hermits"", 'End Of The World')","(""Kungs & Cookin' On 3 Burners"", 'This Girl')","('Maria Dolores Pradera', 'Pa Todo El Año')","('Bosum', 'Blinding Lights')","('The Vogues', ""You're The One"")","('MEDUZA Feat. Dermot Kennedy', 'Paradise')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('Kygo & Donna Summer', 'Hot Stuff')","('Scala & Kolacny Brothers', 'The One I Love')","('Ava Max', 'Kings & Queens')","('Tones And I', 'Dance Monkey')","('The Black Eyed Peas', 'Where Is The Love?')","('Spinvis', 'Kom Terug')","('Rihanna', 'Desperado')","('Franglish Feat. Tory Lanez', 'My Salsa')","('Portland', 'Aftermath')","('Headie One Feat. AJ Tracey & Stormzy', ""Ain't It Different (Conducta Remix)"")","('SAULT', 'Free')","('Wiz Khalifa Feat. Charlie Puth', 'See You Again')","(""The Queen's Gambit Cast"", 'Gnossiennes: No. 1, Lent')","('Mason Williams', 'Classical Gas')","('MIKA Feat. Soprano', 'Le Coeur Holiday')","('Henri PFR & Famba Feat. Chiara Castelli', 'No One Knows')","('Popp Hunna', 'Adderall (Corvette Corvette)')","('salem ilese', 'Mad at Disney')","('Tones And I', 'Fly Away')","('Harry Styles', 'Watermelon Sugar')","('Tinlicker & Robert Miles', 'Children (Edit Mix)')","('Journey', ""Don't Stop Believin'"")","('Goldband', 'Alles Kapot')","('Little Mix', 'Sweet Melody')","(""Christophe Maé & Youssou N'Dour"", ""L'ours"")","('Karen Damen', 'Spirits (Uit Liefde Voor Muziek)')","('Imagine Dragons', 'Demons')","('Lauren Daigle', 'You Say')","('Pop Smoke Feat. Lil Baby & DaBaby', 'For The Night')","('Gotye Feat. Kimbra', 'Somebody That I Used To Know')","('Rafael Hakim رافائيل حكيم', 'شكلي حبيتك')","('KAROL G & Nicki Minaj', 'Tusa')","('Disclosure Feat. Eliza Doolittle', 'You & Me (Flume Remix)')","('Neon Trees', 'Everybody Talks')","('Snelle & Ronnie Flex', 'In De Schuur')","('Hooverphonic', 'Mad About You (2020)')","('Black Pumas', 'Oct 33 (Live)')","('Becky G', 'Shower')","('Gillian Hills', 'Tut Tut Tut Tut')","('Stan Van Samang', ""Don't Close Your Eyes"")","('Tom Odell', 'Another Love')","('Donna Summer', 'Hot Stuff')","('Busta Rhymes Feat. Kendrick Lamar', 'Look Over Your Shoulder')","('Nick Cave & The Bad Seeds', 'Red Right Hand')","('DaBaby Feat. Roddy Ricch', 'ROCKSTAR')","('Nelly Furtado Feat. Timbaland', 'Promiscuous')","('NEA & Nio García', 'DIABLO')","('Grand Corps Malade & Camille Lellouche', ""Mais Je T'aime"")","('Matt Berninger', 'One More Second')","('Push', 'Universal Nation')","('Coolio Feat. L.V.', ""Gangsta's Paradise"")","(""Ben'Do"", 'Oublier')","('Wagner', '12. Wagner Bridal Chorus')","('Milow', 'First Day of My Life')","('Macklemore & Ryan Lewis Feat. Ray Dalton', ""Can't Hold Us"")","('Charles', 'Far Gone')","('P!nk Feat. Nate Ruess', 'Just Give Me A Reason')","('Jessie J', 'Who You Are')","('J. Balvin, Dua Lipa, Bad Bunny & Tainy', 'UN DIA (ONE DAY)')","('Dermot Kennedy', 'Giants')","('Sandra Kim', 'Who Are You (De Koningin)')","(""Gigi D'Agostino"", ""L'amour Toujours"")","('Sia', 'Unstoppable')","('The Monkees', ""Steppin' Stone (I'm Not Your)"")","('A.R. Rahman', 'Jai Ho')","('Lewis Capaldi', 'Someone You Loved')","('Train', 'Hey, Soul Sister')","('Coldplay', 'A Sky Full Of Stars')","('The Sugarhill Gang', ""Rapper's Delight"")","('MGMT', 'Little Dark Age')","('Kylie Minogue', 'Magic')","('Ozuna, Doja Cat & Sia', 'Del Mar')","('Cali Y El Dandee & Danna Paola', 'Nada (Acústica)')","('Patrick Swayze Feat. Wendy Fraser', ""She's Like The Wind"")","('Koba LaD Feat. Maes & Zed', 'Coffre plein')","('Rotimi Feat. Wale', 'In My Bed')","('Snow Patrol', 'Chasing Cars')","('Sam Smith', ""Writing's On The Wall"")","('Juice WRLD & Marshmello', 'Come & Go')","('AC/DC', 'Back In Black')","('OBOY', 'Cabeza')","('Gala', 'Freed From Desire')","('Julien Doré', 'Nous')","('Eats Everything', 'Space Raiders (Charlotte De Witte Remix)')","('Madcon', ""Beggin'"")","('Dominica', 'Gotta Let You Go (Bicep Edit)')","('Mr Eazi & Major Lazer Feat. Nicki Minaj & K4mo', 'Oh My Gawd')","('Ween', 'Buenas Tardes Amigo')","('Maxim Lany', 'Closer')"
21-11-2020,"('Jaap Reesema & Pommelien Thijs', 'Nu Wij Niet Meer Praten')","('Dua Lipa & Angele', 'Fever')","('David Guetta & Sia', ""Let's Love"")","('BANNERS', 'Someone To You')","('Ofenbach & Quarterhead Feat. Norma Jean Martine', 'Head Shoulders Knees & Toes')","('Tiësto', 'The Business')","('Joel Corry Feat. MNEK', 'Head & Heart')","('Lucky Luke', 'Cooler Than Me')","('Tate McRae', 'you broke me first')","('Billie Eilish', 'Therefore I Am')","('Regi & Camille', 'Vergeet De Tijd')","('Justin Bieber & benny blanco', 'Lonely')","('Alice Boman', 'Everybody Hurts (Piano Version)')","('Lost Frequencies & Mathieu Koss', ""Don't Leave Me Now"")","('24kGoldn Feat. iann dior', 'Mood')","('Ava Max', ""Who's Laughing Now"")","('Jason Derulo', 'Take You Dancing')","('Zoe Wees', 'Control')","('Taylor Swift Feat. Bon Iver', 'exile')","('Internet Money, Gunna & Don Toliver Feat. NAV', 'Lemonade')","('Master KG Feat. Nomcebo Zikode', 'Jerusalema')","('Rolf Sanchez', 'Más Más Más')","('Bazart', 'Denk Maar Niet Aan Morgen')","('Regi & Camille', 'Vechter (Uit Liefde Voor Muziek)')","('Netsky & Hybrid Minds', 'Let Me Hold You')","('Hydrogen Sea', 'You Are Here')","('Juan Luis Guerra', 'Burbujas De Amor')","('BTS', 'Dynamite')","('Black Eyed Peas, Nicky Jam & Tyga', 'VIDA LOCA')","('Hydrogen Sea', 'End Up')","('SZA & Justin Timberlake', 'The Other Side')","('Purple Disco Machine & Sophie and the Giants', 'Hypnotized')","('Miley Cyrus', 'Midnight Sky')","('5NAPBACK & Metejoor', 'Hoe Kon Ik Zo Dom Zijn (Akoestisch)')","('Shawn Mendes', 'Wonder')","('Justin Bieber Feat. Chance The Rapper', 'Holy')","('Dimitri Vegas & Like Mike, Armin van Buuren & Brennan Heart Feat. Jeremy Oceans', 'Christmas Time')","('Laura Tesoro & Loïc Nottet Feat. Alex Germys', 'Strangers')","('James Arthur', 'Train Wreck')","('Sam Smith', 'Diamonds')","('Keith Urban & P!nk', 'One Too Many')","('Lucas & Steve Feat. Alida', 'Another Life')","('Mumford & Sons', 'Hurt (Live from Werchter)')","('The Subs Feat. Ogenn', 'I Want to Dance Again')","('HVME', 'Goosebumps')","('Dave Thomas Junior', 'Little Piece of Nothing (Acoustic)')","('Phoebe Bridgers & Maggie Rogers', 'Iris')","('Kaleo', 'Way Down We Go')","('Maître Gims', ""JUSQU'ICI TOUT VA BIEN"")","('Pop Smoke', 'What You Know Bout Love')","('Shocking Blue', 'Venus')","('Otis Redding', 'These Arms Of Mine')","('Vianney', 'Beau-papa')","('Ariana Grande', 'positions')","('Peggy Lee', 'Fever')","('Kygo & Donna Summer', 'Hot Stuff')","('Clean Bandit & Mabel Feat. 24kGoldn', 'Tick Tock')","('I Muvrini', 'A Tè Corsica')","('Bicep', 'Apricots')","('Lucenzo', 'No Me Ama')","('The Weeknd', 'Save Your Tears')","('Lil Nas X', 'HOLIDAY')","('Dadju', 'Amour toxic')","('James Blake', 'Retrograde')","('The Weeknd', 'Blinding Lights')","('CJ', 'Whoopty')","('Amel Bent & HATIK', '1,2,3')","('Kygo & Tina Turner', ""What's Love Got to Do with It"")","('Laura Pausini', 'Io sì (Seen) [From The Life Ahead (La vita davanti a sé)]')","('MIKA Feat. Soprano', 'Le Coeur Holiday')","('Kendji Girac & Maître Gims', 'Dernier métro')","('SAULT', 'Free')","('Eddie Vedder', 'Matter of Time')","('The Cinematic Orchestra Feat. Patrick Watson', 'To Build A Home')","('Amel Bent & Imen Es', ""Jusqu'au Bout"")","('Miss Montreal', 'Door De Wind')","('James Bay', 'Chew On My Heart')","('Ultra Nate', 'Free')","('Topic & A7S', 'Breaking Me')","('Stevie Nicks', 'Edge Of Seventeen')","('Henri PFR & Famba Feat. Chiara Castelli', 'No One Knows')","('Fousheé', 'Deep End')","('Dadju Feat. Tiakola', 'Dieu merci')","('Altın Gün', 'Ordunun Dereleri')","('Meduza Feat. Dermot Kennedy', 'Paradise')","('Cardi B Feat. Megan Thee Stallion', 'WAP')","('Donna Summer', 'Hot Stuff')","('twocolors', 'Lovefool')","('Mark Knight & René Amesz Feat. Tasty Lopez', 'All 4 Love')","('Gordon', 'Kon Ik Maar Even Bij Je Zijn')","('Tones And I', 'Dance Monkey')","('Naza Feat. Niska', 'Joli Bébé')","('Ozuna, Doja Cat & Sia', 'Del Mar')","('13 Organisé Feat. Sch, Kofs, Jul, Naps, Soso Maness, Elams, Solda & Houari', 'Bande organisée')","('Anna Loos', 'Here')","('Miley Cyrus Feat. Dua Lipa', 'Prisoner')","('Lana Del Rey', 'Let Me Love You Like A Woman')","('Sam De Nef', 'Ik Mis Je Zo (Live)')","('Maluma & The Weeknd', 'Hawái (Remix)')","('Ray Dalton', 'In My Bones')","('Dua Lipa Feat. DaBaby', 'Levitating')","('Julien Doré', 'Nous')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Aya Nakamura', 'Jolie nana')","('SAINt JHN', 'Roses (Imanbek Remix)')","('Sean Kingston & Justin Bieber', 'Eenie Meenie')","('Marie Davidson', 'Work It (Soulwax Remix)')","('Hozier', 'Take Me To Church')","('Elton John', 'Song For Guy')","('Balthazar', 'Losers')","('Popp Hunna', 'Adderall (Corvette Corvette)')","('Maluma', 'Hawái')","('Lady Gaga & Bradley Cooper', 'Shallow')","('Liefde Voor Muziek voor Rode Neuzen Dag', 'Porselein (Uit Liefde Voor Muziek)')","('Jamie N Commons', 'Walls')","('NEA & Nio García', 'DIABLO')","('Goldband', 'Dit Is Voor Jou')","('James Marvel Feat. MC Mota', 'Way Of The Warrior')","('salem ilese', 'Mad at Disney')","('M. Pokora', ""S'en aller"")","('Headie One Feat. AJ Tracey & Stormzy', ""Ain't It Different (Conducta Remix)"")","('Zwangere Guy Feat. Jan Paternoster', 'KENNY')","('Rihanna', 'Desperado')","('Harry Styles', 'Watermelon Sugar')","('Sam Palladio', 'Under the Tree')","('Frank Ocean', 'Godspeed')","('Robin Schulz & Wes', 'Alane')","('Portland', 'Aftermath')","('Orchestra del Maggio Musicale Fiorentino & Sir John Pritchard', 'Brandenburg Concerto No. 5 in D, BWV 1050: Affetuoso (Brandenburg Concerto No. 5)')","('Lous and The Yakuza', 'Amigo')","('Romy', 'Lifetime')","(""Ben'Do"", 'Oublier')","('Hooverphonic', 'Mad About You (2020)')","('Franglish Feat. Tory Lanez', 'My Salsa')","('Gabriel Rios', 'No soy de aquí, ni soy de allá')","('Gracie Abrams', 'Stay')","('JC Stewart', 'I Need You To Hate Me')","('King Princess', '1950')","('Gorillaz', 'Clint Eastwood')","('David Bowie', 'Cat People (Putting Out Fire)')","('America', 'A Horse With No Name')","('Redbone', 'Come And Get Your Love')","('İsyan Tetick', 'Patlamaya Devam')","('Cali Y El Dandee & Danna Paola', 'Nada (Acústica)')","('Grover Washington Jr.', 'Just The Two Of Us')","('Black Pumas', 'Oct 33 (Live)')","('DJ Hyperactive', 'Wide Open (Len Faki DJ-Edit)')","('Ava Max', 'Kings & Queens')","('Tones And I', 'Fly Away')","('Michael Kiwanuka', 'Cold Little Heart')","('The Black Eyed Peas', 'Pump It')","('Regard', 'Ride It')","('Keane', 'Somewhere Only We Know')","('The Vogues', ""You're The One"")","('Maxim Lany', 'Closer')","('Capone', 'Streets Favorite')","('Plastic Bertrand', 'Ca Plane Pour Moi')","('London Grammar', ""Baby It's You"")","('Wagner', '12. Wagner Bridal Chorus')","('Fleetwood Mac', 'Dreams')","('Daniel Norgren', 'Moonshine Got Me (Live)')","('Robin Schulz Feat. KIDDO', 'All We Got')","('Milow', 'First Day Of My Life')","('Little Mix', 'Sweet Melody')","('Stan Van Samang', ""Don't Close Your Eyes"")","('Sak Noel, Salvi & Franklin Dam', 'Tocame')","('Aya Nakamura Feat. Stormzy', 'Plus Jamais')","(""Herman's Hermits"", 'End Of The World')","('Harry Styles', 'Sign Of The Times')","('DaBaby Feat. Roddy Ricch', 'ROCKSTAR')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('Suzan & Freek & Snelle', 'De Overkant')","('Scorpions', 'Still Loving You')","('Lykke Li', 'I Follow Rivers (The Magician Remix)')","('The Black Eyed Peas', 'Where Is The Love?')","('Westerman', 'Mother Song')","('Lauryn Hill', 'Doo Wop (That Thing)')","('Grand Corps Malade & Camille Lellouche', ""Mais Je T'aime"")","('Shawn Mendes & Justin Bieber', 'Monster')","('Charles', 'Far Gone')","('Jax Jones & Au/Ra', 'i miss u')","('Chris Lake & Armand Van Helden Feat. Arthur Baker & Victor Simonelli', 'The Answer')","('Production Music', 'To Love Somebody')","('Edith Whiskers', 'Home')","('Koba LaD Feat. Maes & Zed', 'Coffre plein')","('George Michael', 'Careless Whisper')","('Matt Berninger', 'One More Second')","(""Christophe Maé & Youssou N'Dour"", ""L'ours"")","('Bella Thorne', 'Walk With Me')","('Lesley Gore', ""You Don't Own Me (Rainier Scott Remix)"")","('Evanescence', 'My Immortal')","('Becky G', 'Shower')","('Kim Wilde', 'Cambodia')","('Mason Williams', 'Classical Gas')","('Tinlicker & Robert Miles', 'Children (Edit Mix)')","('Katy Perry & Tiësto Feat. Aitana', 'Resilient (Tiësto Remix)')","('The Cure', ""Boys Don't Cry"")","('Lewis Capaldi', 'Before You Go')","('Disturbed', 'The Sound Of Silence')","('Faithless', 'We Come 1')"
