Date,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19,Top_20,Top_21,Top_22,Top_23,Top_24,Top_25,Top_26,Top_27,Top_28,Top_29,Top_30,Top_31,Top_32,Top_33,Top_34,Top_35,Top_36,Top_37,Top_38,Top_39,Top_40,Top_41,Top_42,Top_43,Top_44,Top_45,Top_46,Top_47,Top_48,Top_49,Top_50,Top_51,Top_52,Top_53,Top_54,Top_55,Top_56,Top_57,Top_58,Top_59,Top_60,Top_61,Top_62,Top_63,Top_64,Top_65,Top_66,Top_67,Top_68,Top_69,Top_70,Top_71,Top_72,Top_73,Top_74,Top_75,Top_76,Top_77,Top_78,Top_79,Top_80,Top_81,Top_82,Top_83,Top_84,Top_85,Top_86,Top_87,Top_88,Top_89,Top_90,Top_91,Top_92,Top_93,Top_94,Top_95,Top_96,Top_97,Top_98,Top_99,Top_100,Top_101,Top_102,Top_103,Top_104,Top_105,Top_106,Top_107,Top_108,Top_109,Top_110,Top_111,Top_112,Top_113,Top_114,Top_115,Top_116,Top_117,Top_118,Top_119,Top_120,Top_121,Top_122,Top_123,Top_124,Top_125,Top_126,Top_127,Top_128,Top_129,Top_130,Top_131,Top_132,Top_133,Top_134,Top_135,Top_136,Top_137,Top_138,Top_139,Top_140,Top_141,Top_142,Top_143,Top_144,Top_145,Top_146,Top_147,Top_148,Top_149,Top_150,Top_151,Top_152,Top_153,Top_154,Top_155,Top_156,Top_157,Top_158,Top_159,Top_160,Top_161,Top_162,Top_163,Top_164,Top_165,Top_166,Top_167,Top_168,Top_169,Top_170,Top_171,Top_172,Top_173,Top_174,Top_175,Top_176,Top_177,Top_178,Top_179,Top_180,Top_181,Top_182,Top_183,Top_184,Top_185,Top_186,Top_187,Top_188,Top_189,Top_190,Top_191,Top_192,Top_193,Top_194,Top_195,Top_196,Top_197,Top_198,Top_199,Top_200
14-11-2020,"('Capone', 'Streets Favorite')","('Harry Styles', 'Watermelon Sugar')","('SAINt JHN', 'Roses (Imanbek Remix)')","('The Weeknd', 'Blinding Lights')","('Harry Styles', 'Sign Of The Times')","('Joel Corry Feat. MNEK', 'Head & Heart')","('BTS', 'Dynamite')","('Tanczaca Krowa', 'Tylko Jedno W Głowie Mam')","('Maverick Sabre Feat. Jorja Smith', 'Slow Down (Vintage Culture & Slow Motion Remix)')","('James Arthur', 'Train Wreck')","('24kGoldn Feat. iann dior', 'Mood')","('DJ Matt D, MC Vinny & MC Livinho Feat. MC Leozinho ZS, Menor MC, MC Julio D.E.R, MC Lemos, MC Dricka & MC Diouro', 'Set 2.0: Homenagem aos Relíquias')","('Lewis Capaldi', 'Someone You Loved')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Tones And I', 'Dance Monkey')","('Vedo', 'You Got It')","('DJ  ZL', 'MEGA DA CAVALGADA VS YOU WANT')","('Fousheé', 'Deep End')","('Shocking Blue', 'Venus')","('Kim Sola', 'Basta Você Me Ligar (English Version)')","('Fleetwood Mac', 'Dreams')","('Edith Whiskers', 'Home')","('Cat Power', 'Stay')","(""Gnash Feat. Olivia O'brien"", 'I Hate U, I Love U')","('The Black Eyed Peas', 'Pump It')","('Rihanna', 'Desperado')","('Maluma', 'Hawái')","('Adam Naas', 'Fading Away')","('MGMT', 'Little Dark Age')","('Powfu', 'death bed (feat. beabadoobee) [coffee for your head]')","('blackbear', 'Hot Girl Bummer')","('Os Barões da Pisadinha', 'Recairei (Ao Vivo)')","('Becky G', 'Shower')","('MC Levin & Caverinha', 'É Só Botada')","('Lewis Capaldi', 'Before You Go')","('Tierry', 'Rita')","('MC Rogerinho', 'Só Você')","('Ariana Grande', 'positions')","('Alok & Ilkay Sencan Feat. Tove Lo', ""Don't Say Goodbye"")","('Ozuna, Doja Cat & Sia', 'Del Mar')","('Roddy Ricch', 'Down Below')","('Zé Felipe', 'Só Tem Eu')","('Post Malone', 'Circles')","('Japinha Conde', 'Romance Desapegado Ao Vivo')","('Doja Cat', 'Say So')","('Nandx710 & Choji', 'Meu Lado Da História')","('Ritt Momney', 'Put Your Records On')","('Ashnikko', 'Daisy')","('Peggy Lee', 'Fever')","('Willow', 'Wait A Minute!')","('Dua Lipa', ""Don't Start Now"")","('Sean Kingston', 'Beautiful Girls')","('Meduza, Becky Hill & Goodboys', 'Lose Control')","('Bruno Mars', 'Locked Out Of Heaven')","('Anitta', 'Me Gusta (with Cardi B & Myke Towers)')","('The Black Eyed Peas', 'Where Is The Love?')","('Topic & A7S', 'Breaking Me')","('Gracie Abrams', 'Stay')","('Jaden Feat. Kid Cudi', 'On My Own')","('Cardi B Feat. Megan Thee Stallion', 'WAP')","('Justin Timberlake', 'Mirrors')","('Nelly Furtado Feat. Timbaland', 'Promiscuous')","('Sub Urban', 'Cradles')","('Hungria Hip Hop', 'Amor e Fé (Acústico)')","('The Neighbourhood', 'Sweater Weather')","('Halsey', 'Without Me')","('Douglas & Vinicius Feat. MC Bruninho', 'Figurinha (Ao Vivo)')","('Labrinth', ""Still Don't Know My Name"")","('João Bosco E Gabriel Feat. Humberto & Ronaldo', 'Alô Ex-Amor: Diamantes (Ao Vivo)')","('Alok', 'Alive (It Feels Like)')","('Os Barões da Pisadinha Feat. Xand Avião', 'Basta Você Me Ligar (Ao Vivo)')","('Trunks Feat. CJota', 'Call 911')","('Faith No More', 'Easy')","('Jvla', 'Such a Whore (Stellular Remix)')","('Capital Cities', 'Safe And Sound')","('Internet Money, Gunna & Don Toliver Feat. NAV', 'Lemonade')","('Purple Disco Machine & Sophie and the Giants', 'Hypnotized')","('salem ilese', 'Mad at Disney')","('Dua Lipa', 'Break My Heart')","('MC Hariel, Mc Davi & MC Ryan SP Feat. Alok & Salvador Da Rima', 'Ilusão (Cracolândia)')","('Aaron Smith Feat. Luvli', 'Dancin (Krono Remix)')","('Lenine', 'Simples Assim')","('Remi Wolf', 'Photo ID')","('MC WS', 'Senta Concentrada')","('Meduza Feat. Goodboys', 'Piece Of Your Heart')","('Tainy & J Balvin', 'Agua (Music From Sponge On The Run"" Movie)""')","('DJ Fábio Medina', 'É Funk²')","('Ariana Grande', 'pov')","('Coldplay', 'Up&up')","('Alan Jackson', ""I'll Try"")","('Gotye Feat. Kimbra', 'Somebody That I Used To Know')","('DJ L Original Feat. Magno silva', 'Hoje Tem Bailão É Mandela de Verdade')","('Dua Lipa Feat. DaBaby', 'Levitating')","('Tiësto', 'The Business')","('Guilherme & Benuto', 'Pulei na Piscina (Ao Vivo)')","('Metro Boomin Feat. Gunna', 'Space Cadet')","('Coolio Feat. L.V.', ""Gangsta's Paradise"")","('Kaleo', 'Way Down We Go')","('DaBaby Feat. Roddy Ricch', 'ROCKSTAR')","('MC Brisola', 'Quer Transar Comigo')","('Master KG Feat. Nomcebo Zikode', 'Jerusalema')","('Maroon 5 Feat. Wiz Khalifa', 'Payphone')","('Natalie Taylor', 'Surrender')","('Kiiara', 'Gold')","('Grupo Menos É Mais Feat. Di Propósito & Vou Zuar', 'Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo)')","('Chris Brown Feat. Drake', 'No Guidance')","('Imagine Dragons', 'Believer')","('MC Talibã Feat. MC 3L', 'Um Sabadão Desse Uma Lua Dessa')","('BENEE Feat. Gus Dapperton', 'Supalonely')","('Madcon', ""Beggin'"")","('MC Teteu, MC KS & Dj Serpinha', 'Faz a Pose')","('Marília Mendonça & Maiara & Maraisa', 'Quero Você do Jeito Que Quiser')","('Zé Vaqueiro', 'Letícia')","('Jonas Esticado', 'Investe Em Mim')","('Petter Ferraz & Menor Nico', 'Amor ou o Litrão')","('Grandson', 'Blood//Water')","('Mac Monroe', ""Nicky's Theme (Original Mix)"")","('Os Barões da Pisadinha', 'Tá Rocheda')","('Alok, Martin Jensen & Jason Derulo', ""Don't Cry For Me"")","('Tommee Profitt Feat. Fleurie & Jung Youth', 'In The End')","('Alok & Vintage Culture Feat. FAULHABER', 'Party On My Own')","('Grover Washington Jr.', 'Just The Two Of Us')","('Tato', 'Everyday Normal Motherf**ker (DJ Hammond)')","('Bruno Martini, IZA & Timbaland', 'Bend The Knee')","('The Vogues', ""You're The One"")","('DaisyDJ', 'Realizar um Sonho de Nós Dois')","('Nêgo Jhá©', 'Cabaré')","('Gym Class Heroes Feat. Adam Levine', 'Stereo Hearts')","('Clairo', 'Sofia')","('Lil Nas X Feat. Billy Ray Cyrus', 'Old Town Road (Remix)')","('F.Physical & A. Doremi & Sax P', 'La Banda (F. Physical Club Mix)')","('Zé Neto & Cristiano', 'Segue Sua Vida (Ao Vivo)')","('Hozier', 'Take Me To Church')","('GIULIA BE & Luan Santana', 'inesquecível')","('Regard', 'Ride It')","('Weezer', 'Take On Me')","('Kaash Paige', 'Love Songs')","('Daft Punk', 'Digital Love')","('Pop Smoke Feat. Lil Baby & DaBaby', 'For The Night')","('Harry Styles', 'Adore You')","('Twenty One Pilots', 'Heathens')","('Surf Mesa Feat. Emilee', 'ily (i love you baby)')","('Kina Feat. Adriana Proenza', 'Can We Kiss Forever?')","('Sam Smith', 'Diamonds')","('Everybody Loves An Outlaw', 'I See Red')","('Vintage Culture & Rooftime', 'I Will Find')","('Lykke Li', 'I Follow Rivers (The Magician Remix)')","('Ethan Bortnick', 'Anything Is Possible')","('Sebastian Yatra & Isabela Moner', 'My Only One (No Hay Nadie Más)')","('Guga Nandes', 'Presentinho (Ao Vivo)')","('MC Livinho', 'Catucada Violenta')","('Haddaway', 'What Is Love')","('Chord Overstreet', 'Hold On')","('Bei Maejor Feat. Waka Flocka Flame', 'Lights Down Low (Main Version)')","('Blackbear', ""Fashion Week (It's Different Remix)"")","('Gusttavo Lima', 'De Menina pra Mulher (Ao Vivo)')","('Ir-Sais', 'Dream Girl')","('Jay-Z Feat. Alicia Keys', 'Empire State Of Mind')","('Niack', 'Oh Juliana')","('Calvin Harris Feat. John Newman', 'Blame')","('Anderson & Vei da Pisadinha', 'Elas Gostam de Gasolina (Ao Vivo)')","('Macklemore & Ryan Lewis Feat. Wanz', 'Thrift Shop')","('MC Hariel', 'Maçã Verde')","('Pop Smoke', 'What You Know Bout Love')","('Rotimi Feat. Wale', 'In My Bed')","('Tate McRae', 'you broke me first')","('Lady Gaga & Ariana Grande', 'Rain On Me')","('Ariana Grande & Justin Bieber', 'Stuck with U')","('Teto', 'PayPal')","('347aidan', 'Dancing in My Room')","('Lady Gaga', 'Always Remember Us This Way')","('JVLA', 'Such a Whore (Potato Remix)')","('Jeris Johnson & Ricky Desktop', 'damn!')","('Royal & the Serpent', 'Overwhelmed')","('SoulChef Feat. Nieve', 'Write This Down')","('Foster The People', 'Pumped Up Kicks')","('Melim', 'Eu Feat. Você')","('Maluma & The Weeknd', 'Hawái (Remix)')","('Aly & AJ', 'Potential Breakup Song')","('BLACKPINK', 'How You Like That')","('Mark Ronson Feat. Miley Cyrus', 'Nothing Breaks Like A Heart')","('Melim', 'Amores E Flores')","('Maroon 5', 'Memories')","('The Weeknd', 'In Your Eyes')","('Zeeba', 'I Got You')","('MC Zaac, Anitta & Tyga', 'Desce Pro Play (PA PA PA)')","('Black Sabbath', 'Paranoid')","('DJ Lucas Beat', 'Sentimento Seu Nenhum')","('Hippie Sabotage', 'Devil Eyes')","('Twenty One Pilots', 'Hometown')","('LP', 'Girls Go Wild')","('Yasmin Santos', 'Abstinência')","('MC Vittin Pv Feat. MC Fioti & MC Pw', 'Gps Das Maladezas')","('Justin Bieber & benny blanco', 'Lonely')","('Sarah Blasko', 'All I Want (Beny Remix)')","('Billie Eilish & Khalid', 'Lovely')","('Trevor Daniel', 'Falling')","('Jordan Kaahn', 'Every Breath You Take (Tropical House Remix)')","('Fitz & The Tantrums', 'Out Of My League')","('Edy Lemond Feat. DJ Lucas Beat', 'Tuts Tuts Quero Ver Pensando Em Você')"
21-11-2020,"('BTS', 'Life Goes On')","('BTS', 'Dynamite')","('Petter Ferraz & Menor Nico', 'Amor ou o Litrão')","('Kristen Marie', 'City')","('Capone', 'Streets Favorite')","('Adam Naas', 'Fading Away')","('Harry Styles', 'Watermelon Sugar')","('SAINt JHN', 'Roses (Imanbek Remix)')","('The Weeknd', 'Blinding Lights')","('Joel Corry Feat. MNEK', 'Head & Heart')","('Lady Gaga & Bradley Cooper', 'Shallow')","('Alok', 'Alive (It Feels Like)')","('24kGoldn Feat. iann dior', 'Mood')","('BTS', 'Fly to My Room')","('BTS', 'Blue & Grey')","('Richard Marx', 'Right Here Waiting')","('Maverick Sabre Feat. Jorja Smith', 'Slow Down (Vintage Culture & Slow Motion Remix)')","('BTS', 'Dis-ease')","('James Arthur', 'Train Wreck')","('Lewis Capaldi', 'Someone You Loved')","('Edith Whiskers', 'Home')","('BTS', 'Telepathy')","('SZA & Justin Timberlake', 'The Other Side')","('Tanczaca Krowa', 'Tylko Jedno W Głowie Mam')","('DJ Matt D, MC Vinny & MC Livinho Feat. MC Leozinho ZS, Menor MC, MC Julio D.E.R, MC Lemos, MC Dricka & MC Diouro', 'Set 2.0: Homenagem aos Relíquias')","('Tones And I', 'Dance Monkey')","('Laura Pausini', 'Io sì (Seen) [From The Life Ahead (La vita davanti a sé)]')","('The Black Eyed Peas', 'Pump It')","('Vedo', 'You Got It')","('BTS', 'Stay')","('Fousheé', 'Deep End')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Justin Timberlake', 'Mirrors')","('Kim Sola', 'Basta Você Me Ligar (English Version)')","('Ariana Grande', 'positions')","('Alok & Ilkay Sencan Feat. Tove Lo', ""Don't Say Goodbye"")","('MGMT', 'Little Dark Age')","('Shocking Blue', 'Venus')","('Roddy Ricch', 'Down Below')","('Fleetwood Mac', 'Dreams')","('Maluma', 'Hawái')","('Run-DMC', ""It's Tricky"")","('Japinha Conde', 'Romance Desapegado Ao Vivo')","('Os Barões da Pisadinha', 'Recairei (Ao Vivo)')","('DJ  ZL', 'MEGA DA CAVALGADA VS YOU WANT')","('blackbear', 'Hot Girl Bummer')","('Ozuna, Doja Cat & Sia', 'Del Mar')","('Powfu', 'death bed (feat. beabadoobee) [coffee for your head]')","('Hungria Hip Hop', 'Amor e Fé (Acústico)')","('Tierry', 'Rita')","('Dua Lipa', ""Don't Start Now"")","('Becky G', 'Shower')","('Rihanna', 'Desperado')","('Tiago Iorc', ""It's A Fluke"")","('Post Malone', 'Circles')","('MC Rogerinho', 'Só Você')","('MC Hariel, Mc Davi & MC Ryan SP Feat. Alok & Salvador Da Rima', 'Ilusão (Cracolândia)')","('Internet Money, Gunna & Don Toliver Feat. NAV', 'Lemonade')","('Zé Felipe', 'Só Tem Eu')","('Doja Cat', 'Say So')","('Lady Gaga', 'Always Remember Us This Way')","('MC Levin & Caverinha', 'É Só Botada')","('Lewis Capaldi', 'Before You Go')","('The Neighbourhood', 'Sweater Weather')","('Topic & A7S', 'Breaking Me')","('Anitta', 'Me Gusta (with Cardi B & Myke Towers)')","('BTS', 'Skit')","('Teto', 'M4 Gritando Meu Nome')","('Grover Washington Jr.', 'Just The Two Of Us')","('Ritt Momney', 'Put Your Records On')","('Sincerely Collins Feat. Disashi Of Gym Class Heroes', 'Prosper Season')","('Kiiara', 'Gold')","('Dua Lipa Feat. DaBaby', 'Levitating')","('Purple Disco Machine & Sophie and the Giants', 'Hypnotized')","('Douglas & Vinicius Feat. MC Bruninho', 'Figurinha (Ao Vivo)')","('King Princess', '1950')","('Billie Eilish', 'Therefore I Am')","('Alan Jackson', ""I'll Try"")","('Bruno Mars', 'Locked Out Of Heaven')","('Willow', 'Wait A Minute!')","('João Bosco E Gabriel Feat. Humberto & Ronaldo', 'Alô Ex-Amor: Diamantes (Ao Vivo)')","('Ritmo de Favela, DJ Colombo & MC Menor MT', 'Vai Sentar pros Amigo da Boca Vai Vai Vai')","('Madcon', ""Beggin'"")","('Meduza, Becky Hill & Goodboys', 'Lose Control')","('Peggy Lee', 'Fever')","('Jorge & Mateus', 'Lance Individual')","('Vintage Culture & Rooftime', 'I Will Find')","('Nelly Furtado Feat. Timbaland', 'Promiscuous')","('Sub Urban', 'Cradles')","('SoulChef Feat. Nieve', 'Write This Down')","('Kaleo', 'Way Down We Go')","('Nandx710 & Choji', 'Meu Lado Da História')","('Lenine', 'Simples Assim')","('Os Barões da Pisadinha Feat. Xand Avião', 'Basta Você Me Ligar (Ao Vivo)')","('Halsey', 'Without Me')","('Jvla', 'Such a Whore (Stellular Remix)')","('DJ Fábio Medina', 'É Funk²')","('Labrinth', ""Still Don't Know My Name"")","('Cardi B Feat. Megan Thee Stallion', 'WAP')","('Radical Face', 'Welcome Home')","('The Black Eyed Peas', 'Where Is The Love?')","('Zé Vaqueiro', 'Letícia')","('Master KG Feat. Nomcebo Zikode', 'Jerusalema')","('Sam Palladio', 'Under the Tree')","('Dua Lipa', 'Break My Heart')","('George Michael', 'Careless Whisper')","('Zé Neto & Cristiano', 'Segue Sua Vida (Ao Vivo)')","('Bon Jovi', ""Livin' On A Prayer"")","('Sean Kingston', 'Beautiful Girls')","('Trunks Feat. CJota', 'Call 911')","('Guilherme & Benuto', 'Pulei na Piscina (Ao Vivo)')","('Coldplay', 'Hymn For The Weekend')","('Aaron Smith Feat. Luvli', 'Dancin (Krono Remix)')","('Gotye Feat. Kimbra', 'Somebody That I Used To Know')","(""Israel Kamakawiwo'ole"", 'Over The Rainbow')","('Bei Maejor Feat. Waka Flocka Flame', 'Lights Down Low (Main Version)')","('MC WS', 'Senta Concentrada')","('Cat Power', 'Stay')","('salem ilese', 'Mad at Disney')","('Coolio Feat. L.V.', ""Gangsta's Paradise"")","('Gym Class Heroes Feat. Adam Levine', 'Stereo Hearts')","('Grupo Menos É Mais Feat. Di Propósito & Vou Zuar', 'Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo)')","('347aidan', 'Dancing in My Room')","('Meduza Feat. Goodboys', 'Piece Of Your Heart')","('Tiësto', 'The Business')","('Ashnikko', 'Daisy')","('Capital Cities', 'Safe And Sound')","('DaisyDJ', 'Realizar um Sonho de Nós Dois')","('Natalie Taylor', 'Surrender')","('Tommee Profitt Feat. Fleurie & Jung Youth', 'In The End')","('Studio Killers', 'Jenny')","('BENEE Feat. Gus Dapperton', 'Supalonely')","('Chris Brown Feat. Drake', 'No Guidance')","('Jonas Esticado', 'Investe Em Mim')","('Alok, Martin Jensen & Jason Derulo', ""Don't Cry For Me"")","('Justin Bieber Feat. Chance The Rapper', 'Confident (Chovies Remix)')","('Harry Styles', 'Adore You')","('Ir-Sais', 'Dream Girl')","('GIULIA BE & Luan Santana', 'inesquecível')","('Imagine Dragons', 'Believer')","('Zeeba', 'I Got You')","('Alok & Vintage Culture Feat. FAULHABER', 'Party On My Own')","('The Weeknd', 'In Your Eyes')","('Os Barões da Pisadinha', 'Tá Rocheda')","('Remi Wolf', 'Photo ID')","('Regard', 'Ride It')","('Metro Boomin Feat. Gunna', 'Space Cadet')","('F.Physical & A. Doremi & Sax P', 'La Banda (F. Physical Club Mix)')","('Shawn Mendes & Justin Bieber', 'Monster')","('Kina Feat. Adriana Proenza', 'Can We Kiss Forever?')","('Bruno Martini, IZA & Timbaland', 'Bend The Knee')","('Jay-Z Feat. Alicia Keys', 'Empire State Of Mind')","('MC Hariel', 'Maçã Verde')","('Ariana Grande', 'pov')","('Doja Cat', 'Streets')","('Surf Mesa Feat. Emilee', 'ily (i love you baby)')","('Tarcísio Do Acordeon', 'Meia Noite')","('Hozier', 'Take Me To Church')","('Marília Mendonça & Maiara & Maraisa', 'Quero Você do Jeito Que Quiser')","('Sam Smith', 'Diamonds')","('DJ L Original Feat. Magno silva', 'Hoje Tem Bailão É Mandela de Verdade')","('Nêgo Jhá©', 'Cabaré')","('Maroon 5 Feat. Wiz Khalifa', 'Payphone')","('Lil Nas X Feat. Billy Ray Cyrus', 'Old Town Road (Remix)')","('MC Jacare', 'Senta No Fazendeiro')","('DaBaby Feat. Roddy Ricch', 'ROCKSTAR')","('Diego & Victor Hugo & Bruno & Marrone', 'Facas (Ao Vivo)')","('Maroon 5', 'Memories')","('Justin Bieber & benny blanco', 'Lonely')","('Grandson', 'Blood//Water')","('Maluma & The Weeknd', 'Hawái (Remix)')","('MC Teteu, MC KS & Dj Serpinha', 'Faz a Pose')","('Gusttavo Lima', 'De Menina pra Mulher (Ao Vivo)')","('Teto', 'PayPal')","('Foster The People', 'Pumped Up Kicks')","('MC Talibã Feat. MC 3L', 'Um Sabadão Desse Uma Lua Dessa')","('Anderson & Vei da Pisadinha', 'Elas Gostam de Gasolina (Ao Vivo)')","('Yasmin Santos', 'Abstinência')","('Twenty One Pilots', 'Heathens')","('Sebastian Yatra & Isabela Moner', 'My Only One (No Hay Nadie Más)')","('The Animals', 'The House Of The Rising Sun')","('Stevie Nicks', 'Edge Of Seventeen')","('Tarcísio Do Acordeon', 'Eu Vou Tirar Você Do Cabaré')","('Lykke Li', 'I Follow Rivers (The Magician Remix)')","('Hippie Sabotage', 'Devil Eyes')","('BLACKPINK', 'How You Like That')","('Ricky Montgomery', 'Line Without A Hook')","('Florence + The Machine', 'Dog Days Are Over')","('Hillsong UNITED', 'None But Jesus')","('MC Brisola', 'Quer Transar Comigo')","('Clean Bandit & Mabel Feat. 24kGoldn', 'Tick Tock')","('Chord Overstreet', 'Hold On')","('The Cure', ""Boys Don't Cry"")","('Guga Nandes', 'Presentinho (Ao Vivo)')","('Pop Smoke Feat. Lil Baby & DaBaby', 'For The Night')","('Tate McRae', 'you broke me first')","('LP', 'Girls Go Wild')","('Lady Gaga & Ariana Grande', 'Rain On Me')","('NobruDJ', 'Megafunk - Na Raba Toma Tapão')","('Justin Timberlake Feat. Timbaland', 'Sexyback')"
