Date,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19,Top_20,Top_21,Top_22,Top_23,Top_24,Top_25,Top_26,Top_27,Top_28,Top_29,Top_30,Top_31,Top_32,Top_33,Top_34,Top_35,Top_36,Top_37,Top_38,Top_39,Top_40,Top_41,Top_42,Top_43,Top_44,Top_45,Top_46,Top_47,Top_48,Top_49,Top_50,Top_51,Top_52,Top_53,Top_54,Top_55,Top_56,Top_57,Top_58,Top_59,Top_60,Top_61,Top_62,Top_63,Top_64,Top_65,Top_66,Top_67,Top_68,Top_69,Top_70,Top_71,Top_72,Top_73,Top_74,Top_75,Top_76,Top_77,Top_78,Top_79,Top_80,Top_81,Top_82,Top_83,Top_84,Top_85,Top_86,Top_87,Top_88,Top_89,Top_90,Top_91,Top_92,Top_93,Top_94,Top_95,Top_96,Top_97,Top_98,Top_99,Top_100,Top_101,Top_102,Top_103,Top_104,Top_105,Top_106,Top_107,Top_108,Top_109,Top_110,Top_111,Top_112,Top_113,Top_114,Top_115,Top_116,Top_117,Top_118,Top_119,Top_120,Top_121,Top_122,Top_123,Top_124,Top_125,Top_126,Top_127,Top_128,Top_129,Top_130,Top_131,Top_132,Top_133,Top_134,Top_135,Top_136,Top_137,Top_138,Top_139,Top_140,Top_141,Top_142,Top_143,Top_144,Top_145,Top_146,Top_147,Top_148,Top_149,Top_150,Top_151,Top_152,Top_153,Top_154,Top_155,Top_156,Top_157,Top_158,Top_159,Top_160,Top_161,Top_162,Top_163,Top_164,Top_165,Top_166,Top_167,Top_168,Top_169,Top_170,Top_171,Top_172,Top_173,Top_174,Top_175,Top_176,Top_177,Top_178,Top_179,Top_180,Top_181,Top_182,Top_183,Top_184,Top_185,Top_186,Top_187,Top_188,Top_189,Top_190,Top_191,Top_192,Top_193,Top_194,Top_195,Top_196,Top_197,Top_198,Top_199,Top_200
14-11-2020,"('BTS', 'Dynamite')","('AKMU', ""How Can I Love The Heartbreak, You're The One I Love"")","('Jang Beom June', ""Can't Sleep"")","('Jannabi', 'A Thought on an Autumn Night')","('Yoon Jong Shin', 'The Wanderer (Monthly Project 2019 December Yoon Jong Shin)')","('Standing Egg', 'O Rae Dwaen No Lae')","('Tones And I', 'Dance Monkey')","('J.Y. Park', 'When We Disco (Duet with SUNMI)')","('CHUNG HA & Christopher', 'Bad Boy')","('SANDEUL', 'Slightly Tipsy (She Is My Type)')","('GFRIEND', 'MAGO')","('BLACKPINK', 'Lovesick Girls')","('binki', 'Heybb!')","('Jawsh 685, Jason Derulo & BTS', 'Savage Love (Laxed - Siren Beat) (BTS Remix)')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Im Chang Jung', 'Love Should Not Be Harsh on You')","('TWICE', ""I CAN'T STOP ME"")","('LeeHi', 'HOLO')","('REFUND SISTERS', ""DON'T TOUCH ME"")","('IU Feat. SUGA', 'eight')","('Maroon 5', 'Memories')","('The Weeknd', 'Blinding Lights')","('Surf Mesa Feat. Emilee', 'ily (i love you baby)')","('MAMAMOO', 'Dingga')","('So Yeon', 'One Love')","('Gaho', 'Start Over')","('Dua Lipa', ""Don't Start Now"")","('Fousheé', 'Deep End')","('24kGoldn Feat. iann dior', 'Mood')","('Alice Merton', 'No Roots')","('Tones And I', 'Fly Away')","('JEON MI DO', 'I Knew I Love')","('OVAN', 'I Need You')","('Red Velvet', 'Future')","('IU', 'Into the I-Land')","('Macguffin', 'Bucket List')","('OH MY GIRL', 'Dolphin')","('Ariana Grande & Justin Bieber', 'Stuck with U')","('KYUHYUN', 'The Moment My Heart (She Is My Type)')","('Im Chang Jung', 'The Little Things')","('BLOO', 'Downtown Baby')","('Sia', 'Snowman')","('LANY', 'cowboy in LA')","('Dua Lipa Feat. DaBaby', 'Levitating')","('Ava Max', 'Kings & Queens')","('CHO JUNG SEOK', 'Aloha')","('Conan Gray', 'Maniac')","('Lee Seung Chul & TAEYEON', 'My Love (Duet Version)')","('Kim Feel', 'Someday, the Boy')","('Winona Oak', 'Lonely Hearts Club (Stripped)')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('Maktub Feat. 이라온', '오늘도 빛나는 너에게')","('Jessi', 'NUNU NANA')","('IU', 'Give You My Heart')","('BOL4', 'Dancing Cartoon')","('윤하 (Younha & ンナ)', '혜성')","('Jung Seung Hwan', 'Day & Night')","('Ruel', 'Painkiller')","('SANDEUL', 'Lonesome Diary')","('LEE SUHYUN', 'ALIEN')","('Post Malone', 'Circles')","('Jang Beom June', 'Your Shampoo Scent In The Flowers')","('Lee Chan Sol', 'Still Fighting It')","('ORANGE CARAMEL', 'Magic (Origin)')","('Peggy Lee', 'Fever')","('MAMAMOO', 'AYA')","('Etham', '12:45 (Stripped)')","('Doja Cat', 'Say So')","('(G)I-DLE', 'DUMDi DUMDi')","('Noel', 'Late Night')","('BTS Feat. Halsey', 'Boy With Luv')","('CAR, THE GARDEN', 'All Night Long (She Is My Type)')","('HYUKOH', 'Tomboy')","('John K', 'cheap sunglasses')","('5 Seconds of Summer', 'High')","('Jukjae', 'Do You Want to Walk with Me? (Romance 101)')","('CHANGMO', 'METEOR')","('Song Haye', 'Happy')","('Christopher', 'Bad')","('Paul Kim', 'So Long')","('Sin Ye Young', 'Why Break Up?')","('Baek Z Young', 'I Still Love You a Lot')","('Lizzo', 'Juice')","('BLACKPINK', 'How You Like That')","('폴킴', 'Every Day, Every Moment')","('Harry Styles', 'Watermelon Sugar')","('MINO', 'Run away')","('IU', 'Love Poem')","('OVAN', 'Happy Birthday')","('salem ilese', 'Mad at Disney')","('진민호', 'Unstoppable Love')","('SoonSoonHee', 'seomyun')","('BTS', 'ON')","('HEIZE & Punch', 'Midnight')","('Paul Kim', 'Hangover')","('Shocking Blue', 'Venus')","('BLACKPINK & Selena Gomez', 'Ice Cream (with Selena Gomez)')","('Hwa Sa', 'Maria')","('Crush', 'Let Me Go (with TAEYEON)')","('YooA', 'Bon Voyage')","('BTS', 'Spring Day')","('Justin Bieber Feat. Chance The Rapper', 'Holy')","('BLACKPINK', 'Pretty Savage')","('Lim Young Woong', 'HERO')","('Yerin Baek', 'Square (2017)')","('Loco Feat. HEIZE', ""Can't Sleep"")","('Jeon Sang Keun', 'Love Is')","('Alan Walker', 'Faded')","('Ariana Grande', 'positions')","('Capone', 'Streets Favorite')","('Jason Derulo', 'Take You Dancing')","('Anne-Marie', '2002')","('Billie Eilish', 'bad guy')","('SUNMI', 'Pporappippam')","('Lim Young Woong', 'Trust in Me')","('Imagine Dragons', 'Natural')","('Ed Sheeran', 'Perfect')","('Sondia', 'Grown Ups')","('Lauv', 'Paris In The Rain')","('Monday Kiz', 'Others Love Easily, But I Can’t')","('Liam Payne Feat. A Boogie Wit Da Hoodie', 'Stack It Up')","('IU', 'Blueming')","('Jesse Barrera & Jeff Bernat & Johnny Stimson', 'Casual (Acoustic)')","(""Herman's Hermits"", 'End Of The World')","('Noel', 'Still Around You')","('M.C THE MAX', 'Bloom')","('Jeremy Zucker', 'comethru')","('CAR, THE GARDEN', 'Myeongdong Calling (From The Fan 2Round"")""')","('SSAK3', 'Beach Again')","('Maktub & 이라온', 'Ode to the Stars')","('TOMORROW X TOGETHER', 'Blue Hour')","('Keith Urban & P!nk', 'One Too Many')","('LEENALCHI', 'Tiger Is Coming')","('RAYE', ""Natalie Don't"")","('Chris Brown & Young Thug', 'Go Crazy')","('Sam Smith', 'Diamonds')","('Johnny Stimson', 'Flower')","('BULA Feat. SVNV', 'Тлеет')","('Lewis Capaldi', 'Someone You Loved')","('KYUHYUN', 'Confession Is Not Flashy')","('Ha Hyun Woo', 'Diamond')","('NCT U', 'Make A Wish (Birthday Song)')","('Lim Young Woong', 'Old Song')","('Kassy', 'Are You Fine')","('Naomi Scott', 'Speechless (Full)')","('Darin', '바닷가')","('Imagine Dragons', 'Believer')","('BENEE Feat. Gus Dapperton', 'Supalonely')","('ZICO', 'Any Song')","('XIA', 'Love No More (Romance 101)')","('Uhm Jung Hwa', 'Ending Credit')","('ITZY', 'Not Shy')","('Commodores', 'Easy')","('GyeongseoYeji Feat. JEON KEONHO', 'Actually.. I Miss You')","('AILEE', 'Blue Bird')","('Powfu', 'death bed (feat. beabadoobee) [coffee for your head]')","('Pete Seeger', 'Hard Times In The Mill')","('Justin Timberlake', 'Can\'t Stop The Feeling! (Original Song From Dreamworks Animation\'s Trolls"")""')","('SAINt JHN', 'Roses (Imanbek Remix)')","('LUNCH', ""I Don't Need You"")","('MC Zaac, Anitta & Tyga', 'Desce Pro Play (PA PA PA)')","('Dua Lipa', 'Break My Heart')","('Lee Juck Feat. 김진표', 'Stoning')","('Han Hee Jung', 'Tomorrow')","('Alan Walker, Sabrina Carpenter & Farruko', 'On My Way')","('Ben Folds', 'Still Fighting It')","('O.WHEN', 'Today')","('Im Chang Jung', ""There has never been a day I haven't loved you"")","('Fun. Feat. Janelle Monáe', 'We Are Young')","('5 Seconds Of Summer', 'Youngblood')","('Sam Smith', 'To Die For')","('Justin Bieber & benny blanco', 'Lonely')","('Vibe', 'Fall in Fall')","('Honne', 'Warm On A Cold Night')","('OOHYO', 'Dandelion (Single Version)')","('진민호', 'Half')","('Jukjae', 'Shining, My 2006')","('Harry Styles', 'Sign Of The Times')","('Imagine Dragons', 'Walking The Wire')","('Coldplay', 'Viva La Vida')","('The Black Eyed Peas', 'Where Is The Love?')","('Marshmello & Demi Lovato', 'OK Not To Be OK')","('John Mayer', ""You're Gonna Live Forever In Me"")","('Post Malone & Swae Lee', 'Sunflower (Spider-Man: Into The Spider-Verse)')","(""Why Don't We"", ""Fallin'"")","('The Weeknd', 'In Your Eyes')","('Alan Walker, Noah Cyrus & Digital Farm Animals', 'All Falls Down')","('Billy Joel', 'Just The Way You Are')","('Crush', 'Tip Toe (with Leehi)')","('BOL4', 'Red Lipstick')","('YB', 'Today Is.')","('Sam Smith', ""I'm Not The Only One"")","('Lee Sora Feat. SUGA', 'Song Request')","('Richard Marx', 'Right Here Waiting')","('Prep', 'Cheapest Flight')","('Adele', 'When We Were Young')","('Inwook Hwang', ""I think, I'm drunk"")","('ATEEZ', 'Wave')","('BOL4', 'Atlantis Princess')","('K/DA, Madison Beer & (G)I-DLE Feat. 刘柏辛Lexie, Jaira Burns, Seraphine & League of Legends', 'More')"
21-11-2020,"('BTS', 'Life Goes On')","('BTS', 'Dynamite')","('BTS', 'Blue & Grey')","('BTS', 'Fly to My Room')","('BTS', 'Stay')","('Jang Beom June', ""Can't Sleep"")","('BTS', 'Telepathy')","('BTS', 'Dis-ease')","('KyoungSeo', 'Shiny Star (2020)')","('Tones And I', 'Dance Monkey')","('Standing Egg', 'O Rae Dwaen No Lae')","('J.Y. Park', 'When We Disco (Duet with SUNMI)')","('binki', 'Heybb!')","('Youme', 'Love Is Always Thirsty (Scat Version)')","('GFRIEND', 'MAGO')","('BTS Feat. Halsey', 'Boy With Luv')","('Fousheé', 'Deep End')","('AKMU', ""How Can I Love The Heartbreak, You're The One I Love"")","('Jawsh 685, Jason Derulo & BTS', 'Savage Love (Laxed - Siren Beat) (BTS Remix)')","('Ava Max', 'Kings & Queens')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('이승기', 'The Ordinary Man')","('Miranni, Munchman, Khundi Panda & MUSHVENOM Feat. JUSTHIS', 'VVS')","('BLACKPINK', 'Lovesick Girls')","('TWICE', ""I CAN'T STOP ME"")","('The Weeknd', 'Blinding Lights')","('CHUNG HA & Christopher', 'Bad Boy')","('IU Feat. SUGA', 'eight')","('하진', 'We All Lie')","('SANDEUL', 'Slightly Tipsy (She Is My Type)')","('LeeHi', 'HOLO')","('Sia', 'Snowman')","('Maroon 5', 'Memories')","('Jannabi', 'A Thought on an Autumn Night')","('진민호', 'Unstoppable Love')","('Im Chang Jung', 'Love Should Not Be Harsh on You')","('OH MY GIRL', 'Dolphin')","('Remi Wolf', 'Hello Hello Hello (Polo & Pan Remix)')","('Dua Lipa', ""Don't Start Now"")","('MAMAMOO', 'Dingga')","('CHO JUNG SEOK', 'Aloha')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('Alice Merton', 'No Roots')","('Imagine Dragons', 'Believer')","('Surf Mesa Feat. Emilee', 'ily (i love you baby)')","('Im Chang Jung', 'The Little Things')","('OVAN', 'I Need You')","('24kGoldn Feat. iann dior', 'Mood')","('Kim Feel', 'Someday, the Boy')","('Conan Gray', 'Maniac')","('Winona Oak', 'Lonely Hearts Club (Stripped)')","('BTS', 'Spring Day')","('Gaho', 'Start Over')","('Lee Seung Chul & TAEYEON', 'My Love (Duet Version)')","('Jung Seung Hwan', 'Day & Night')","('Anne-Marie', '2002')","('Etham', '12:45 (Stripped)')","('REFUND SISTERS', ""DON'T TOUCH ME"")","('Peggy Lee', 'Fever')","('Maktub Feat. 이라온', '오늘도 빛나는 너에게')","('Sondia', 'Grown Ups')","('IU', 'Into the I-Land')","('CODE KUNST, Choi Jung Hoon & Simon Dominic', 'For the Gone (with ELLE KOREA)')","('IU', 'Give You My Heart')","('salem ilese', 'Mad at Disney')","('JEON MI DO', 'I Knew I Love')","('Noel', 'Late Night')","('SANDEUL', 'Lonesome Diary')","('GOT7', 'Breath')","('CAR, THE GARDEN', 'All Night Long (She Is My Type)')","('Jeremy Zucker', 'comethru')","('BTS', 'ON')","('Lauv', 'Paris In The Rain')","('Jessi', 'NUNU NANA')","('Shocking Blue', 'Venus')","('AILEE', 'Blue Bird')","('BLOO', 'Downtown Baby')","('OVAN', 'Happy Birthday')","('Ariana Grande & Justin Bieber', 'Stuck with U')","('Carla Bruni', 'Stand By Your Man')","(""Herman's Hermits"", 'End Of The World')","('John K', 'cheap sunglasses')","('KYUHYUN', 'The Moment My Heart (She Is My Type)')","('Loveholic', 'Loveholic')","('Doja Cat', 'Say So')","('Dua Lipa Feat. DaBaby', 'Levitating')","('CHANGMO', 'METEOR')","('Billie Eilish', 'Therefore I Am')","('Yerin Baek', 'Square (2017)')","('AKMU', 'HAPPENING')","('Lim Young Woong', 'Trust in Me')","('LEENALCHI', 'Tiger Is Coming')","('Hwa Sa', 'Maria')","('폴킴', 'Every Day, Every Moment')","('IU', 'Love Poem')","('Post Malone', 'Circles')","('Ruel', 'Painkiller')","('5 Seconds of Summer', 'High')","('HEIZE & Punch', 'Midnight')","('STAYC', 'SO BAD')","('Jukjae', 'Do You Want to Walk with Me? (Romance 101)')","('IU', 'Blueming')","('Ed Sheeran', 'Perfect')","('(G)I-DLE', 'DUMDi DUMDi')","('YooA', 'Bon Voyage')","('MAMAMOO', 'AYA')","('YOONA', 'When The Wind Blows')","('BTS', 'Intro : Persona')","('BOL4', 'Dancing Cartoon')","('Lizzo', 'Juice')","('Song Haye', 'Happy')","('Jeon Sang Keun', 'Love Is')","('Jukjae', 'Shining, My 2006')","('ATEEZ', 'Wave')","('コ・ウ & ・ジョンラン', '愛してるよ (ドリームフォークソング2000vol.1)')","('Liam Payne Feat. A Boogie Wit Da Hoodie', 'Stack It Up')","('SUNMI', 'Pporappippam')","('Pink Sweat$', 'At My Worst')","('Alicia Keys', 'Love Looks Better')","('RAYE', ""Natalie Don't"")","('BTOB 4U', 'Show Your Love')","('Christopher', 'Bad')","('M.C THE MAX', 'Bloom')","('Ariana Grande', 'positions')","('Fall Out Boy', 'The Last Of The Real Ones')","('aespa', 'Black Mamba')","('MAX Feat. Chromeo', 'Checklist')","('SoonSoonHee', 'seomyun')","('Justin Bieber Feat. Chance The Rapper', 'Holy')","('Jang Beom June', 'Your Shampoo Scent In The Flowers')","('Cardi B Feat. Megan Thee Stallion', 'WAP')","('Oasis', ""Don't Look Back In Anger"")","('Sam Smith', 'Diamonds')","('Jukjae', '별 보러 가자')","('MINO', 'Run away')","('Baek Z Young', 'I Still Love You a Lot')","('LEE SUHYUN', 'ALIEN')","('HYUKOH', 'Tomboy')","('Cyrille Aimee & Diego Figueiredo', 'Just The Two Of Us')","('Jesse Barrera & Jeff Bernat & Johnny Stimson', 'Casual (Acoustic)')","('Paul Kim', 'Hangover')","('Justin Timberlake', 'Can\'t Stop The Feeling! (Original Song From Dreamworks Animation\'s Trolls"")""')","('BLACKPINK & Selena Gomez', 'Ice Cream (with Selena Gomez)')","('Maktub & 이라온', 'Ode to the Stars')","('Red Velvet', 'Future')","('Davichi', 'My Love')","('김진표 Feat. 김진호 Of SG워너비', '로맨틱 겨울')","('GyeongseoYeji Feat. JEON KEONHO', 'Actually.. I Miss You')","('Justin Bieber & benny blanco', 'Lonely')","('Sarah McLachlan', 'Angel')","('BLACKPINK', 'How You Like That')","('Lim Young Woong', 'HERO')","('Monday Kiz', 'Others Love Easily, But I Can’t')","('Chris Brown & Young Thug', 'Go Crazy')","('BLACKPINK', 'Pretty Savage')","('BOL4', 'Red Lipstick')","('Harry Styles', 'Watermelon Sugar')","('Johnny Stimson', 'Flower')","('BENEE Feat. Gus Dapperton', 'Supalonely')","('EXO', 'Universe (Cd Version)')","('lIlBOI, Wonstein, Chillin Homie & Skyminhyuk', 'Freak')","('Paul Kim', 'So Long')","('Lee Juck Feat. 김진표', 'Stoning')","('Sam Smith', ""I'm Not The Only One"")","('Sin Ye Young', 'Why Break Up?')","('Capone', 'Streets Favorite')","('EXO', 'For Life')","('New Hope Club & Danna Paola', 'Know Me Too Well')","('HENRY', 'RADIO')","('Lewis Capaldi', 'Someone You Loved')","('SZA & Justin Timberlake', 'The Other Side')","('XIA', 'Love No More (Romance 101)')","('The Vogues', ""You're The One"")","('KYUHYUN', 'Confession Is Not Flashy')","('TOMORROW X TOGETHER', 'Blue Hour')","('Noel', 'Still Around You')","('CAR, THE GARDEN', 'Myeongdong Calling (From The Fan 2Round"")""')","('Imagine Dragons', 'Natural')","('Sam Smith', 'To Die For')","('Ed Sheeran', 'Shape Of You')","('ITZY', 'Not Shy')","('Ariana Grande', '34+35')","('10cm', 'Where Is Dream')","('Johnny Stimson', 'Gimme Gimme')","('SHAUN', 'Way Back Home')","('blackbear', 'Hot Girl Bummer')","('Arizona Zervas', 'Roxanne')","('Billie Eilish', 'bad guy')","('Dua Lipa', 'Break My Heart')","('NCT U', 'Make A Wish (Birthday Song)')","('Lim Young Woong', 'Old Song')","('Alan Walker', 'Faded')","('SG Wannabe + Brown Eyed Girls', 'Must Have Love')","('Bily Acoustie', '소란했던 시절에')","('Kim Feel', '다시 사랑한다면 (니글니글 버터플라이)')","('Fitz And The Tantrums', 'Handclap')","('Vibe', 'Fall in Fall')","('ZICO', 'Any Song')","('델리스파이스', '고백')","('Cosmic Boy Feat. youra & Meego', 'Can I Love ?')"
28-11-2020,"('BTS', 'Life Goes On')","('BTS', 'Dynamite')","('BTS', 'Blue & Grey')","('BTS', 'Stay')","('BTS', 'Dis-ease')","('BTS', 'Fly to My Room')","('BTS', 'Telepathy')","('Youme', 'Love Is Always Thirsty (Scat Version)')","('Miranni, Munchman, Khundi Panda & MUSHVENOM Feat. JUSTHIS', 'VVS')","('KyoungSeo', 'Shiny Star (2020)')","('Jang Beom June', ""Can't Sleep"")","('BTS Feat. Halsey', 'Boy With Luv')","('Sia', 'Snowman')","('Remi Wolf', 'Hello Hello Hello (Polo & Pan Remix)')","('하진', 'We All Lie')","('Standing Egg', 'O Rae Dwaen No Lae')","('J.Y. Park', 'When We Disco (Duet with SUNMI)')","('BTS', 'Spring Day')","('Surf Mesa Feat. Emilee', 'ily (i love you baby)')","('YOONA', 'When The Wind Blows')","('Tones And I', 'Dance Monkey')","('lIlBOI, Wonstein, Chillin Homie & Skyminhyuk', 'Freak')","('Davichi', 'My Love')","('Swings, Mckdaddy, Layone & Khakii Feat. Paloalto', 'Want It')","('김민종', '이별도 사랑이다 (경수 역/ 테마)')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('SANDEUL', 'Slightly Tipsy (She Is My Type)')","('BTS', 'ON')","('BLACKPINK', 'Lovesick Girls')","('Jawsh 685, Jason Derulo & BTS', 'Savage Love (Laxed - Siren Beat) [BTS Remix]')","('TWICE', ""I CAN'T STOP ME"")","('CHUNG HA & Christopher', 'Bad Boy')","('Red Velvet', 'Future')","('Im Chang Jung', 'Love Should Not Be Harsh on You')","('Gnarls Barkley', 'Crazy')","('Fousheé', 'Deep End')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('Maroon 5', 'Memories')","('OH MY GIRL', 'Dolphin')","('LeeHi', 'HOLO')","('Jung Seung Hwan', 'Day & Night')","('The Weeknd', 'Blinding Lights')","('Straight No Chaser Feat. Kristen Bell', 'Text Me Merry Christmas')","('IU Feat. SUGA', 'eight')","('Im Chang Jung', 'The Little Things')","('MAMAMOO', 'Dingga')","('이승기', 'The Ordinary Man')","('Ava Max', 'Kings & Queens')","('Pink Sweat$', 'At My Worst')","('Etham', '12:45 (Stripped)')","('Gaho', 'Start Over')","('Chicago', ""Hard To Say I'm Sorry/Get Away"")","('god', 'Road (with IU, Henry, Jo Hyunah & Yang Da Il)')","('24kGoldn Feat. iann dior', 'Mood')","('GFRIEND', 'MAGO')","('IU', 'Give You My Heart')","('Mariah Carey', 'All I Want For Christmas Is You')","('OVAN', 'I Need You')","('Conan Gray', 'Maniac')","('REFUND SISTERS', ""DON'T TOUCH ME"")","('Dua Lipa', ""Don't Start Now"")","('Brasstracks & Samm Henshaw', 'Change For Me (With Samm Henshaw)')","('Kim Feel', 'Someday, the Boy')","('Ariana Grande', 'Santa Tell Me')","('Imagine Dragons', 'Believer')","('Dua Lipa Feat. DaBaby', 'Levitating')","('KYUHYUN', 'The Moment My Heart (She Is My Type)')","('AirManGirl', 'Farfetched Love')","('Doja Cat', 'Say So')","('Jannabi', 'A Thought on an Autumn Night')","('SingAgain Singer No.40', 'Even If Its Only a Memory (Live)')","('aespa', 'Black Mamba')","('Jeon Sang Keun', 'Love Is')","('Alessia Cara', 'Make It To Christmas')","('Peggy Lee', 'Fever')","('Jukjae', 'Do You Want to Walk with Me? (Romance 101)')","('SANDEUL', 'Lonesome Diary')","('CHUNG HA & R3HAB', 'Dream of You (with R3HAB)')","('CODE KUNST, Choi Jung Hoon & Simon Dominic', 'For the Gone (with ELLE KOREA)')","('Suzy', 'My Dear Love')","('AKMU', ""How Can I Love The Heartbreak, You're The One I Love"")","('Jessi', 'NUNU NANA')","('Ava Max', 'Christmas Without You')","('BLOO', 'Downtown Baby')","('폴킴', 'Every Day, Every Moment')","('IU', 'Blueming')","('SingAgain Singer No.29', 'Where Are You (Live)')","('Ava Max', 'Sweet But Psycho')","('Jeremy Zucker', 'comethru')","('JEON MI DO', 'I Knew I Love')","('CHO JUNG SEOK', 'Aloha')","('Billie Eilish', 'Therefore I Am')","('Young Cocoa', 'Manila')","('Meghan Trainor', 'Me Too')","('Anne-Marie', '2002')","('STAYC', 'SO BAD')","('Rose de Penny, dsel, kaogaii & Untell Feat. BewhY', 'Win Win')","(""Herman's Hermits"", 'End Of The World')","('Sondia', 'Grown Ups')","('salem ilese', 'Mad at Disney')","('BTS', 'Intro : Persona')","('Shocking Blue', 'Venus')","('Song Haye', 'Happy')","('GOT7', 'Breath')","('CAR, THE GARDEN', 'All Night Long (She Is My Type)')","('Ed Sheeran', 'Perfect')","('BTOB 4U', 'Show Your Love')","('John Legend', 'Bring Me Love')","('KAI', 'Mmmh')","('Gaho', 'Running')","('Ariana Grande', '34+35')","('Ariana Grande', 'positions')","('Shawn Mendes & Justin Bieber', 'Monster')","('Lauv', 'Paris In The Rain')","('SG Wannabe + Brown Eyed Girls', 'Must Have Love')","('IU', 'Love Poem')","('Kelly Clarkson', 'Underneath The Tree')","('Lukas Graham', 'HERE (For Christmas)')","('Jukjae', 'Shining, My 2006')","('Justin Bieber Feat. Chance The Rapper', 'Holy')","('Lizzo', 'Juice')","('Justin Bieber & benny blanco', 'Lonely')","('Noel', 'Late Night')","('V', 'Sweet Night')","('BLACKPINK', 'How You Like That')","('Jang Beom June', 'Your Shampoo Scent In The Flowers')","('Ariana Grande & Justin Bieber', 'Stuck with U')","('Alan Walker, Noah Cyrus & Digital Farm Animals', 'All Falls Down')","('Lim Young Woong', 'Trust in Me')","('Wiz Khalifa Feat. Charlie Puth', 'See You Again')","('Toy', '인생은 아름다워')","('Richard Marx', 'Right Here Waiting')","('CHANGMO', 'METEOR')","('IU Feat. Chundung', 'Merry Christmas Ahead')","('AKMU', 'HAPPENING')","('Baek Z Young', 'I Still Love You a Lot')","('Fall Out Boy', 'The Last Of The Real Ones')","('HYUKOH', 'Love Ya!')","('Harry Styles', 'Watermelon Sugar')","('SingAgain Singer No.67', 'Make Up (Live)')","('Maktub Feat. 이라온', '오늘도 빛나는 너에게')","('HENRY', 'RADIO')","('JAMIE', 'Dream')","('Sia', 'Candy Cane Lane')","('LEENALCHI', 'Tiger Is Coming')","('Post Malone', 'Circles')","('MAMAMOO', 'AYA')","('Stevie Wonder & Andra Day', 'Someday At Christmas')","('Sin Ye Young', 'Why Break Up?')","('EXO', 'Miracles In December (Korean Ver.)')","('OVAN', 'Happy Birthday')","('SZA & Justin Timberlake', 'The Other Side')","('IU', 'Into the I-Land')","('WENDY', 'Two Words')","('United Idol', 'Hai Phút Hơn')","('BTS', 'Inner Child')","('Hwa Sa', 'Maria')","('NCT U', ""90's Love"")","('Jawsh 685 Feat. Lauv & Tyga', 'Sweet & Sour')","('Yerin Baek', 'Square (2017)')","('Maktub & 이라온', 'Ode to the Stars')","('BADA', ""I'm In Love"")","('SoonSoonHee', 'seomyun')","('BTS', 'Skit')","('MOMOLAND', 'Ready Or Not')","('ITZY', 'Not Shy')","('Alice Merton', 'No Roots')","('Ariana Grande', 'Last Christmas')","('BLACKPINK & Selena Gomez', 'Ice Cream (with Selena Gomez)')","('The Vogues', ""You're The One"")","('EUN JIWON Feat. MINO', 'HOOLIGAN')","('GyeongseoYeji Feat. JEON KEONHO', 'Actually.. I Miss You')","('GOT7', 'LAST PIECE')","('Monday Kiz', 'Others Love Easily, But I Can’t')","('Sia', ""Santa's Coming For Us"")","('Ruel', 'Painkiller')","('Sasha Sloan', 'Dancing With Your Ghost')","('Michael Bublé', ""It's Beginning To Look A Lot Like Christmas"")","('Taylor Swift', 'Look What You Made Me Do')","('Paramore', 'The Only Exception')","('LEE SUHYUN', 'In Your Time')","('Justin Timberlake', 'Can\'t Stop The Feeling! (Original Song From Dreamworks Animation\'s Trolls"")""')","('Winona Oak', 'Lonely Hearts Club (Stripped)')","('Britney Spears', 'My Only Wish (This Year)')","('John K', 'cheap sunglasses')","('Paul Kim', 'So Long')","('SUNMI', 'Pporappippam')","('Sung Si Kyung, Park Hyo Shin, Lee Seok Hoon, Seo In Guk & VIXX', ""Because It's Christmas"")","('Cairokee', 'يا أبيض يا أسود')","('Jesse Barrera & Jeff Bernat & Johnny Stimson', 'Casual (Acoustic)')","('CAR, THE GARDEN', 'Myeongdong Calling (From The Fan 2Round"")""')","('BTS', 'Filter')","('HEIZE & Punch', 'Midnight')","('Steve Aoki Feat. BTS', 'Waste It On Me')","('BTS', 'Moon')","('(G)I-DLE', 'DUMDi DUMDi')","('Wham!', 'Last Christmas')","('Lee Seung Chul & TAEYEON', 'My Love (Duet Version)')","('BEN', 'Lonely Night')","('HYUKOH', 'Tomboy')"
