Date,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19,Top_20,Top_21,Top_22,Top_23,Top_24,Top_25,Top_26,Top_27,Top_28,Top_29,Top_30,Top_31,Top_32,Top_33,Top_34,Top_35,Top_36,Top_37,Top_38,Top_39,Top_40,Top_41,Top_42,Top_43,Top_44,Top_45,Top_46,Top_47,Top_48,Top_49,Top_50,Top_51,Top_52,Top_53,Top_54,Top_55,Top_56,Top_57,Top_58,Top_59,Top_60,Top_61,Top_62,Top_63,Top_64,Top_65,Top_66,Top_67,Top_68,Top_69,Top_70,Top_71,Top_72,Top_73,Top_74,Top_75,Top_76,Top_77,Top_78,Top_79,Top_80,Top_81,Top_82,Top_83,Top_84,Top_85,Top_86,Top_87,Top_88,Top_89,Top_90,Top_91,Top_92,Top_93,Top_94,Top_95,Top_96,Top_97,Top_98,Top_99,Top_100,Top_101,Top_102,Top_103,Top_104,Top_105,Top_106,Top_107,Top_108,Top_109,Top_110,Top_111,Top_112,Top_113,Top_114,Top_115,Top_116,Top_117,Top_118,Top_119,Top_120,Top_121,Top_122,Top_123,Top_124,Top_125,Top_126,Top_127,Top_128,Top_129,Top_130,Top_131,Top_132,Top_133,Top_134,Top_135,Top_136,Top_137,Top_138,Top_139,Top_140,Top_141,Top_142,Top_143,Top_144,Top_145,Top_146,Top_147,Top_148,Top_149,Top_150,Top_151,Top_152,Top_153,Top_154,Top_155,Top_156,Top_157,Top_158,Top_159,Top_160,Top_161,Top_162,Top_163,Top_164,Top_165,Top_166,Top_167,Top_168,Top_169,Top_170,Top_171,Top_172,Top_173,Top_174,Top_175,Top_176,Top_177,Top_178,Top_179,Top_180,Top_181,Top_182,Top_183,Top_184,Top_185,Top_186,Top_187,Top_188,Top_189,Top_190,Top_191,Top_192,Top_193,Top_194,Top_195,Top_196,Top_197,Top_198,Top_199,Top_200
14-11-2020,"('The Weeknd', 'Blinding Lights')","('Bad Bunny & Jhay Cortez', 'Dakiti')","('Shocking Blue', 'Venus')","('Capone', 'Streets Favorite')","('El Reja & Lira', 'Bésame')","('24kGoldn Feat. iann dior', 'Mood')","('Migrantes & Alico', 'Si Me Tomo Una Cerveza')","('Laura Pausini', 'Io sì (Seen) [From The Life Ahead (La vita davanti a sé)]')","('Sebastián Yatra & Guaynaa', 'Chica Ideal')","('Camilo', 'Vida de Rico')","('David Guetta & Sia', ""Let's Love"")","('J Alvarez', 'Perreo Solido')","('Farruko', 'La Tóxica')","('Master KG Feat. Nomcebo Zikode', 'Jerusalema')","('SAINt JHN', 'Roses (Imanbek Remix)')","('Harry Styles', 'Watermelon Sugar')","('BTS', 'Dynamite')","('Tanczaca Krowa', 'Tylko Jedno W Głowie Mam')","('Kartashow & Мари Краймбрери', 'Золото (Rakurs & Ramirez Remix)')","('Lewis Capaldi', 'Someone You Loved')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Fousheé', 'Deep End')","('Peggy Lee', 'Fever')","('Tones And I', 'Dance Monkey')","('CNCO', 'Tan Enamorados')","('Sam Smith', 'Diamonds')","('Sech, Daddy Yankee & J Balvin Feat. ROSALÍA & Farruko', 'Relación (Remix)')","('Maluma', 'Hawái')","('Maluma Feat. Lenny Tavárez & Justin Quiles', 'Parce')","('KAROL G', 'BICHOTA')","('Flex', 'Te Quiero (Dan West & Johnson Remix)')","('The Black Eyed Peas', 'Pump It')","('Justin Quiles', 'Jeans')","('Post Malone', 'Circles')","('Ashnikko', 'Daisy')","('Topic & A7S', 'Breaking Me')","('Remi Wolf', 'Photo ID')","('Ozuna & Camilo', 'Despeinada')","('KHEA, Natti Natasha & Prince Royce Feat. Lenny Santos', 'Ayer Me Llamó Mi Ex (Remix)')","('MGMT', 'Little Dark Age')","('The Neighbourhood', 'Sweater Weather')","('Lele Pons & Guaynaa', 'Se Te Nota')","('Los Legendarios, Myke Towers & Wisin', 'Mi Niña')","('KAROL G', 'Ay, DiOs Mío!')","('Doja Cat', 'Say So')","('Dua Lipa', ""Don't Start Now"")","('Cat Power', 'Stay')","('James Arthur', 'Train Wreck')","('J. Balvin, Dua Lipa, Bad Bunny & Tainy', 'UN DIA (ONE DAY)')","('Chema Rivas', 'Entre Tú y Yo')","('Rihanna', 'Desperado')","('Fleetwood Mac', 'Dreams')","('Paris Boy', 'Problemas')","('The La Planta, Nestor En Bloque & Marka Akme Feat. Momó', 'Barrio Prendido')","('Miley Cyrus', 'Heart Of Glass (Live from the iHeart Music Festival)')","('Jerry Di', 'Mi Cuarto')","('Capital Cities', 'Safe And Sound')","('Wizkid', 'Joro')","('Tainy & J Balvin', 'Agua (Music From Sponge On The Run"" Movie)""')","('Joel Corry Feat. MNEK', 'Head & Heart')","('Clairo', 'Sofia')","('Dua Lipa Feat. DaBaby', 'Levitating')","('Serge Feat. KID FLEX', 'Seguro Te Pierdo')","('Maluma & The Weeknd', 'Hawái (Remix)')","('Powfu', 'death bed (feat. beabadoobee) [coffee for your head]')","('Dua Lipa', 'Break My Heart')","('Maria Becerra, TINI & Lola Indigo', 'High (Remix)')","('Bruno Mars', 'Locked Out Of Heaven')","('MC Hammer', ""U Can't Touch This"")","('Grandson', 'Blood//Water')","('Rauw Alejandro & Anuel AA', 'Reloj')","('Miley Cyrus', 'Midnight Sky')","('BENEE Feat. Gus Dapperton', 'Supalonely')","('Harry Styles', 'Golden')","('Justin Bieber & benny blanco', 'Lonely')","('Grover Washington Jr.', 'Just The Two Of Us')","('Manuel Turizo, Rauw Alejandro & Myke Towers', 'La Nota')","(""Herman's Hermits"", 'End Of The World')","('Rauw Alejandro & Camilo', 'Tattoo (Remix with Camilo)')","('Jay Wheeler & DJ Nelson Feat. Myke Towers', 'La Curiosidad')","('Farruko, Sech & Myke Towers Feat. Jay Wheeler & Tempo', 'La Tóxica (Remix)')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('The Black Eyed Peas', 'Where Is The Love?')","('Jason Derulo', 'Take You Dancing')","('KHEA Feat. Lenny Santos', 'Ayer Me Llamó Mi Ex')","('Mason Williams', 'Classical Gas')","('Coolio Feat. L.V.', ""Gangsta's Paradise"")","('MYA', '2:50')","('The Vogues', ""You're The One"")","('Becky G. & Ozuna', 'No Drama')","('Labrinth', ""Still Don't Know My Name"")","('blackbear', 'Hot Girl Bummer')","('Chayanne', 'Yo Te Amo')","('Regard', 'Ride It')","('Maroon 5', 'Memories')","('Becky G', 'Shower')","('Sub Urban', 'Cradles')","('Los Ángeles Azules Feat. Vicentico', 'Cómo Te Voy a Olvidar')","('Gym Class Heroes Feat. Adam Levine', 'Stereo Hearts')","('Keane', 'Somewhere Only We Know')","('Lyanno, Rauw Alejandro & Lenny Tavarez Feat. Maria Becerra', 'En Tu Cuerpo (Remix)')","('Cali Y El Dandee & Danna Paola', 'Nada (Acústica)')","('Anitta', 'Me Gusta (with Cardi B & Myke Towers)')","('Luis Fonsi & Farruko', 'Perfecta')","('24kGoldn, Justin Bieber, J Balvin & iann dior', 'Mood (Remix)')","('Twenty One Pilots', 'Hometown')","('F.Physical & A. Doremi & Sax P', 'La Banda (F. Physical Club Mix)')","('Lil Wayne Feat. Drake & Future', 'Love Me')","('Harry Styles', 'Sign Of The Times')","('Blondie', 'Heart Of Glass')","('The Farm', 'All Together Now')","('Lady Gaga', 'Poker Face')","('Kaleo', 'Way Down We Go')","('Metro Boomin Feat. Gunna', 'Space Cadet')","('Gotye Feat. Kimbra', 'Somebody That I Used To Know')","('Nicole Kidman', 'Dream a Little Dream')","('Internet Money, Gunna & Don Toliver Feat. NAV', 'Lemonade')","('Ariana Grande', 'positions')","('Foreigner', 'I Want To Know What Love Is')","('TINI & Alejandro Sanz', 'Un Beso en Madrid')","('Camilo & Pablo Alborán', 'El Mismo Aire')","('Mau y Ricky', 'PAPÁS')","('Blackbear', ""Fashion Week (It's Different Remix)"")","('Ozuna, J Balvin & Chencho Corleone', 'Una Locura')","('Fer Palacio', 'Ya No Mas')","('Cardi B Feat. Megan Thee Stallion', 'WAP')","('Joey Montana, Greeicy & Cali Y El Dandee', 'Desesperado (Voy A Tomar)')","('Portugal. The Man', 'Feel It Still')","('Eiffel 65', 'Blue (Da Ba Dee)')","('Stromae', 'Alors On Danse')","('Edith Whiskers', 'Home')","('ZAYN Feat. Sia', 'Dusk Till Dawn')","('Tate McRae', 'you broke me first')","('Ozuna, Doja Cat & Sia', 'Del Mar')","('Rauf & Faik', 'Это Ли Счастье?')","('Los Ángeles Azules Feat. Abel Pintos', 'Y la Hice Llorar')","('Starship', ""Nothing's Gonna Stop Us Now"")","('Ozuna, KAROL G & Myke Towers', 'Caramelo (Remix)')","('Jowell & Randy & Kiko el Crazy', 'Se Acabó la Cuarentena')","('Sech & J Balvin', 'La Luz')","('Ritt Momney', 'Put Your Records On')","('Pop Smoke', 'What You Know Bout Love')","('İsyan Tetick', 'Patlamaya Devam')","('Kim Carnes', 'Bette Davis Eyes')","('Imagine Dragons', 'Believer')","('Karl Wine Feat. Tampa Curhat & Tribal Kush', 'Baila')","('Lewis Capaldi', 'Before You Go')","(""Why Don't We"", ""Fallin'"")","('Ariana Grande', 'pov')","('Bronski Beat', 'Smalltown Boy')","('Jawsh 685, Jason Derulo & BTS', 'Savage Love (Laxed - Siren Beat) (BTS Remix)')","('Jvla', 'Such a Whore (Stellular Remix)')","('Meduza, Becky Hill & Goodboys', 'Lose Control')","('Miley Cyrus', ""Why'd You Only Call Me When You're High (Live)"")","('Maria Becerra', 'High')","('Daft Punk', 'Digital Love')","('Aaron Smith Feat. Luvli', 'Dancin (Krono Remix)')","('NICKI NICOLE', 'Mala Vida')","('Aly & AJ', 'Potential Breakup Song')","('Lilly Wood & The Prick & Robin Schulz', 'Prayer In C (Robin Schulz Radio Edit)')","('4 Non Blondes', ""What's Up?"")","('The Black Eyed Peas', 'I Gotta Feeling')","('Eminem', 'Without Me')","('Haddaway', 'What Is Love')","('Savage', 'Swing')","('Ed Sheeran', 'Perfect')","('Milky Chance', 'Stolen Dance')","('Cutting Crew', '(I Just) Died In Your Arms')","(""Calvin Harris & Rag'n'Bone Man"", 'Giant')","('Rihanna Feat. Jay-Z', 'Umbrella')","('Olivia Newton-John', 'Hopelessly Devoted To You')","('C. Tangana Feat. Niño de Elche & La Hungara', 'Tú Me Dejaste De Querer')","('The Monkees', ""Steppin' Stone (I'm Not Your)"")","('A-Ha', 'Take On Me (MTV Unplugged)')","('Emilia & Alex Rose', 'Bendición')","('Curtis Waters Feat. Harm Franklin', ""Stunnin'"")","('Fugees', 'Killing Me Softly With His Song')","('DB Boulevard', 'Point Of View')","('Eurythmics', 'Sweet Dreams (Are Made Of This)')","('Jeris Johnson & Ricky Desktop', 'damn!')","('The Police', 'Every Breath You Take')","('Ciro y Los Persas', 'El Farolito (Acústico)')","('Bastille', ""survivin'"")","('The Weeknd Feat. Daft Punk', 'I Feel It Coming')","('Bill Medley & Jennifer Warnes', ""The Time Of My Life (I've Had)"")","('Trueno, Nicki Nicole, Bizarrap, Taiu & TATOOL', 'Mamichula (con Nicki Nicole)')","('Fun. Feat. Janelle Monáe', 'We Are Young')","('Omega', 'Pegao')","('Pascal Letoublon', 'Friendships')","('Foster The People', 'Pumped Up Kicks')","('Bruno LC', 'Blunted 4')","('Grupo Play', 'Llora Me Llama')","('Harry Styles', 'Adore You')","('Octavian & Skepta', 'Papi Chulo')","('Passenger', 'Let Her Go')","('Meghan Trainor', 'No')","('CNCO', 'Beso')","('Mark Ronson Feat. Miley Cyrus', 'Nothing Breaks Like A Heart')","('Lipps, Inc.', 'Funkytown')","('George Michael', 'Careless Whisper')"
21-11-2020,"('BTS', 'Life Goes On')","('BTS', 'Dynamite')","('Migrantes & Alico', 'Si Me Tomo Una Cerveza')","('Bad Bunny & Jhay Cortez', 'Dakiti')","('Laura Pausini', 'Io sì (Seen) [From The Life Ahead (La vita davanti a sé)]')","('The Weeknd', 'Blinding Lights')","('CNCO', 'Tan Enamorados')","('Sebastián Yatra & Guaynaa', 'Chica Ideal')","('El Reja & Lira', 'Bésame')","('24kGoldn Feat. iann dior', 'Mood')","('David Guetta & Sia', ""Let's Love"")","('Shocking Blue', 'Venus')","('KAROL G', 'BICHOTA')","('Camilo', 'Vida de Rico')","('J Alvarez', 'Perreo Solido')","('Kartashow & Мари Краймбрери', 'Золото (Rakurs & Ramirez Remix)')","('Capone', 'Streets Favorite')","('BTS', 'Blue & Grey')","('Farruko', 'La Tóxica')","('BTS', 'Fly to My Room')","('BTS', 'Telepathy')","('BTS', 'Dis-ease')","('SAINt JHN', 'Roses (Imanbek Remix)')","('Master KG Feat. Nomcebo Zikode', 'Jerusalema')","('SZA & Justin Timberlake', 'The Other Side')","('The Black Eyed Peas', 'Pump It')","('BTS', 'Stay')","('Harry Styles', 'Watermelon Sugar')","('Billie Eilish', 'Therefore I Am')","('Jawsh 685 & Jason Derulo', 'Savage Love (Laxed - Siren Beat)')","('Sech, Daddy Yankee & J Balvin Feat. ROSALÍA & Farruko', 'Relación (Remix)')","('Grover Washington Jr.', 'Just The Two Of Us')","('Tanczaca Krowa', 'Tylko Jedno W Głowie Mam')","('Rauw Alejandro & Camilo', 'Tattoo (Remix with Camilo)')","('Fousheé', 'Deep End')","('Maluma', 'Hawái')","('Justin Bieber & benny blanco', 'Lonely')","('Lewis Capaldi', 'Someone You Loved')","('Boza', ""Hecha Pa' Mi"")","('Maluma Feat. Lenny Tavárez & Justin Quiles', 'Parce')","('Tones And I', 'Dance Monkey')","('Los Legendarios, Myke Towers & Wisin', 'Mi Niña')","('The Neighbourhood', 'Sweater Weather')","('Justin Quiles', 'Jeans')","('Peggy Lee', 'Fever')","('Bill Medley & Jennifer Warnes', ""The Time Of My Life (I've Had)"")","('Rauw Alejandro & Anuel AA', 'Reloj')","('MGMT', 'Little Dark Age')","('KHEA, Natti Natasha & Prince Royce Feat. Lenny Santos', 'Ayer Me Llamó Mi Ex (Remix)')","('Ozuna & Camilo', 'Despeinada')","('James Arthur', 'Train Wreck')","('Post Malone', 'Circles')","('Dua Lipa Feat. DaBaby', 'Levitating')","('Paris Boy', 'Problemas')","('Lele Pons & Guaynaa', 'Se Te Nota')","('Topic & A7S', 'Breaking Me')","('Stromae', 'Alors On Danse')","('J. Balvin, Dua Lipa, Bad Bunny & Tainy', 'UN DIA (ONE DAY)')","('Doja Cat', 'Say So')","('KAROL G', 'Ay, DiOs Mío!')","('George Michael', 'Careless Whisper')","('Powfu', 'death bed (feat. beabadoobee) [coffee for your head]')","('Dua Lipa', ""Don't Start Now"")","('Sam Smith', 'Diamonds')","('Harry Styles', 'Golden')","('Flex', 'Te Quiero (Dan West & Johnson Remix)')","('The La Planta, Nestor En Bloque & Marka Akme Feat. Momó', 'Barrio Prendido')","('Shawn Mendes & Justin Bieber', 'Monster')","('Rihanna', 'Desperado')","('Capital Cities', 'Safe And Sound')","('Manuel Turizo, Rauw Alejandro & Myke Towers', 'La Nota')","('The Specials', 'Monkey Man')","('Sincerely Collins Feat. Disashi Of Gym Class Heroes', 'Prosper Season')","('Remi Wolf', 'Photo ID')","('Miley Cyrus', 'Midnight Sky')","('Jerry Di', 'Mi Cuarto')","('Orchestra del Maggio Musicale Fiorentino & Sir John Pritchard', 'Brandenburg Concerto No. 5 in D, BWV 1050: Affetuoso (Brandenburg Concerto No. 5)')","('Lil Wayne Feat. Drake & Future', 'Love Me')","('Ashnikko', 'Daisy')","('C. Tangana Feat. Niño de Elche & La Hungara', 'Tú Me Dejaste De Querer')","('Foreigner', 'I Want To Know What Love Is')","('Lewis Capaldi', 'Before You Go')","('Coolio Feat. L.V.', ""Gangsta's Paradise"")","('Stevie Nicks', 'Edge Of Seventeen')","('Joel Corry Feat. MNEK', 'Head & Heart')","('ZAYN Feat. Sia', 'Dusk Till Dawn')","('Chema Rivas', 'Entre Tú y Yo')","('Run-DMC', ""It's Tricky"")","('Miley Cyrus', 'Heart Of Glass (Live from the iHeart Music Festival)')","('MC Hammer', ""U Can't Touch This"")","('Tainy & J Balvin', 'Agua (Music From Sponge On The Run"" Movie)""')","('Internet Money, Gunna & Don Toliver Feat. NAV', 'Lemonade')","('Elton John', 'Song For Guy')","('Miley Cyrus Feat. Dua Lipa', 'Prisoner')","('Fleetwood Mac', 'Dreams')","('Jason Derulo', 'Take You Dancing')","('Maluma & The Weeknd', 'Hawái (Remix)')","('Gym Class Heroes', ""Cupid's Chokehold (Slowed Version)"")","('Fran Argiro, Rodri Roberts & Ivan Armesto', 'Si Me Tomo una Cerveza')","(""Calvin Harris & Rag'n'Bone Man"", 'Giant')","('Grandson', 'Blood//Water')","('Los Palmeras', 'La Cola')","('Jay Wheeler & DJ Nelson Feat. Myke Towers', 'La Curiosidad')","('Los Ángeles Azules Feat. Vicentico', 'Cómo Te Voy a Olvidar')","('BENEE Feat. Gus Dapperton', 'Supalonely')","('Edith Whiskers', 'Home')","('Bruno Mars', 'Locked Out Of Heaven')","('The Cure', ""Boys Don't Cry"")","('Regard', 'Ride It')","('The Sugarhill Gang', ""Rapper's Delight"")","('BTS', 'Skit')","('Ariana Grande', 'positions')","('The Crown Cast', ""Can't Take My Eyes Off You"")","('Cat Power', 'Stay')","('Luis Fonsi & Farruko', 'Perfecta')","('Labrinth', ""Still Don't Know My Name"")","('Maria Becerra, TINI & Lola Indigo', 'High (Remix)')","('Gotye Feat. Kimbra', 'Somebody That I Used To Know')","('Serge Feat. KID FLEX', 'Seguro Te Pierdo')","('Justin Timberlake', 'Can\'t Stop The Feeling! (Original Song From Dreamworks Animation\'s Trolls"")""')","('The Weeknd', 'In Your Eyes')","('Gym Class Heroes Feat. Adam Levine', 'Stereo Hearts')","('Twenty One Pilots', 'Hometown')","('DJ German Ginestet', 'Set Live 1')","('Rauw Alejandro & J Balvin', 'De Cora <3')","('The Hollies', 'Long Cool Woman (In A Black Dress)')","('KHEA Feat. Lenny Santos', 'Ayer Me Llamó Mi Ex')","('Cali Y El Dandee & Danna Paola', 'Nada (Acústica)')","('Wizkid', 'Joro')","('4 Non Blondes', ""What's Up?"")","('Justin Bieber Feat. Chance The Rapper', 'Holy')","('The Black Eyed Peas', 'Where Is The Love?')","('Ozuna, J Balvin & Chencho Corleone', 'Una Locura')","('Kaleo', 'Way Down We Go')","('Jawsh 685, Jason Derulo & BTS', 'Savage Love (Laxed - Siren Beat) (BTS Remix)')","('Jvla', 'Such a Whore (Stellular Remix)')","('MYA', '2:50')","('Farruko, Sech & Myke Towers Feat. Jay Wheeler & Tempo', 'La Tóxica (Remix)')","('Blondie', 'Heart Of Glass')","('Maria Becerra & Rusherking', 'Confiesalo')","('Harry Styles', 'Sign Of The Times')","('Clairo', 'Sofia')","('Dua Lipa', 'Break My Heart')","('David Bowie', ""Let's Dance"")","('Becky G', 'Shower')","('Radical Face', 'Welcome Home')","('Sub Urban', 'Cradles')","('Marion Cotillard', 'Team')","('F.Physical & A. Doremi & Sax P', 'La Banda (F. Physical Club Mix)')","('Haddaway', 'What Is Love')","('Fer Palacio', 'Ya No Mas')","('Anitta', 'Me Gusta (with Cardi B & Myke Towers)')","('BTS', 'Intro : Persona')","('TINI Feat. John C', 'Duele')","('Laura Branigan', 'Self Control')","('Aaron Smith Feat. Luvli', 'Dancin (Krono Remix)')","('King Princess', '1950')","('Mason Williams', 'Classical Gas')","('İsyan Tetick', 'Patlamaya Devam')","('Aloe Blacc', ""You Can't Always Get What You Want"")","('blackbear', 'Hot Girl Bummer')","('Nicole Kidman', 'Dream a Little Dream')","('Anna Hauss, Robert Wienröder & William Horberg', ""I Can't Remember Love (Music from the Netflix Limited Series the Queen's Gambit)"")","('Los Ángeles Azules Feat. Abel Pintos', 'Y la Hice Llorar')","('The Vogues', ""You're The One"")","('Metro Boomin Feat. Gunna', 'Space Cadet')","('Magic!', 'Rude')","('Popp Hunna', 'Adderall (Corvette Corvette)')","('Studio Killers', 'Jenny')","('Ricky Montgomery', 'Line Without A Hook')","('24kGoldn, Justin Bieber, J Balvin & iann dior', 'Mood (Remix)')","('Crowded House', ""Don't Dream It's Over"")","('Maroon 5', 'Memories')","('Bastille', ""survivin'"")","('Foster The People', 'Pumped Up Kicks')","('Joey Montana, Greeicy & Cali Y El Dandee', 'Desesperado (Voy A Tomar)')","('David Guetta Feat. KiD CuDi', 'Memories')","('347aidan', 'Dancing in My Room')","('Olivia Newton-John', 'Hopelessly Devoted To You')","('Twenty One Pilots', 'Heathens')","('A-Ha', 'Take On Me')","('TINI & Alejandro Sanz', 'Un Beso en Madrid')","('Ozuna, Doja Cat & Sia', 'Del Mar')","('R.E.M.', 'Losing My Religion')","('Cutting Crew', '(I Just) Died In Your Arms')","('Meduza Feat. Goodboys', 'Piece Of Your Heart')","(""Kungs & Cookin' On 3 Burners"", 'This Girl')","('Bronski Beat', 'Smalltown Boy')","('Lyanno, Rauw Alejandro & Lenny Tavarez Feat. Maria Becerra', 'En Tu Cuerpo (Remix)')","('Mau y Ricky', 'PAPÁS')","('Tones And I', 'Fly Away')","('Sia', 'Unstoppable')","('Justin Quiles', ""Ponte Pa' Mi"")","('Ozuna, KAROL G & Myke Towers', 'Caramelo (Remix)')","('Imagine Dragons', 'Believer')","('Fer Palacio', 'Previa y Cachengue 35 (Remix)')","('Plan B', 'Choca')","('Ciro y Los Persas', 'El Farolito (Acústico)')","('Sergio Mendes', 'Magalenha')","('Queen', ""Don't Stop Me Now"")"
